totalLines	Meth	percentMeth	sparseMeth	percentSparseMeth	unMeth	percentUnMeth
1	1840138	41787	2.2708622940236	122271	6.64466469362624	1676080	91.0844730123502
2	2113295	51567	2.44012312526174	117738	5.5712997948701	1943990	91.9885770798682
3	1946150	47352	2.4331115278884	128122	6.58335688410451	1770676	90.9835315880071
4	539524	8446	1.56545399277882	38589	7.15241583321595	492489	91.2821301740052
5	414147	8375	2.0222288221332	17239	4.1625316614632	388533	93.8152395164036
6	439844	7162	1.62830458071498	23825	5.41669319122234	408857	92.9550022280627
7	746710	64572	8.64753384848201	71046	9.51453710275743	611092	81.8379290487606
8	101087	42068	41.6156380147793	13365	13.2212846360066	45654	45.163077349214
9	794295	72530	9.13136806853877	85117	10.7160437872579	636648	80.1525881442033
