"geneID"	"percentMeth"
"g10633"	0.4848495
"g10634"	0.2398095
"g10638"	0.928168
"g10639"	0
"g1064"	0
"g10640"	0
"g10641"	0.372856
"g10643"	0
"g10644"	1.851852
"g10645"	0.356189
"g10646"	0
"g10647"	1.980198
"g1065"	0.714286
"g10650"	0
"g10651"	0.22779
"g10653"	0.2342705
"g10656"	0
"g10658"	0
"g10659"	60
"g1066"	0.645756
"g10660"	1.126126
"g10661"	0
"g10662"	0
"g10663"	1.327434
"g10664"	0
"g10665"	0
"g10668"	0.641026
"g10669"	0
"g10670"	0
"g10671"	0
"g10672"	0
"g10675"	0
"g10676"	0.481155
"g10677"	20
"g10678"	0
"g10679"	0
"g10681"	0
"g10683"	0
"g10684"	43.474796
"g10685"	0
"g10686"	0.508906
"g10688"	0
"g1069"	6
"g10691"	0.452489
"g10692"	85.714286
"g10696"	0
"g10697"	0
"g10698"	0.473934
"g10699"	0
"g107"	0.522193
"g10701"	0.445247
"g10702"	50
"g10703"	0.480769
"g10705"	0
"g10706"	0
"g10707"	0.497512
"g1071"	0
"g10710"	0
"g10711"	0
"g10714"	0
"g10715"	0
"g10716"	0.696992
"g10717"	0
"g10718"	40
"g10719"	0
"g10723"	0
"g10726"	0
"g10727"	0.222222
"g10729"	0
"g1073"	0.919842
"g10733"	33.604581
"g10734"	0
"g10735"	0
"g10736"	60
"g10737"	100
"g1074"	0
"g10740"	0
"g10741"	0
"g10742"	0
"g10745"	0.934579
"g10746"	0
"g10747"	0.671977
"g10748"	0
"g10749"	0
"g1075"	0
"g10753"	0
"g10754"	15.2173915
"g10755"	0
"g10756"	0
"g10757"	0
"g10758"	0.294118
"g10759"	0.909091
"g10762"	0.312256
"g10764"	20
"g10767"	0
"g10769"	0.1823155
"g10770"	0.503778
"g10771"	0
"g10774"	100
"g10777"	0
"g10778"	0
"g10781"	0
"g10782"	0
"g10783"	0
"g10784"	0.304878
"g10787"	0.2982725
"g10792"	0
"g10793"	7.350097
"g10797"	0.609137
"g10798"	9.090909
"g10800"	0.457666
"g10804"	0
"g10805"	0.302115
"g10806"	0
"g10807"	0
"g10808"	0.6415405
"g10810"	0
"g10812"	0
"g10813"	0
"g10815"	0.927152
"g10816"	0.680272
"g10817"	0.7136745
"g10818"	0
"g10819"	0
"g1082"	28.5714285
"g10822"	0.440529
"g10823"	0
"g10825"	1.963746
"g10826"	0.2283105
"g10828"	20
"g1083"	0
"g10831"	0
"g10832"	1.25
"g10833"	0
"g10834"	0
"g10835"	0.484848
"g10836"	0
"g10837"	0
"g10838"	0.3220635
"g10840"	0
"g10841"	0.45977
"g10842"	0
"g10843"	33.333333
"g10844"	2.1982575
"g10845"	0
"g10846"	0.454545
"g10847"	0.7482715
"g10848"	1.8048125
"g10849"	0.214823
"g10850"	0
"g10852"	0
"g10853"	2.518612
"g10854"	0
"g10855"	0
"g10856"	0
"g10857"	0
"g10859"	0
"g10860"	100
"g10865"	0
"g10866"	0
"g10867"	0
"g10869"	14.285714
"g10871"	0.9459905
"g10873"	3.590092
"g10874"	0
"g10875"	100
"g10878"	0
"g10879"	0.468384
"g1088"	0.763359
"g10880"	0.3887275
"g10881"	0
"g10882"	0
"g10883"	0
"g10885"	0.14881
"g10886"	0
"g10887"	1.1444365
"g10888"	0
"g10889"	80
"g1089"	1.1080415
"g10890"	1.242236
"g10891"	0
"g10892"	0
"g10893"	75.9615385
"g10894"	100
"g10898"	0.109206
"g10899"	0
"g109"	0
"g1090"	0.597177
"g10900"	0
"g10901"	0
"g10903"	0
"g10907"	1.895777
"g10908"	6.25
"g1091"	0
"g10910"	0
"g10911"	1.086595
"g10912"	0
"g10917"	0.849515
"g10919"	0.102041
"g1092"	0
"g10920"	0
"g10921"	0
"g10922"	0
"g10923"	3.125
"g10924"	0
"g10925"	0
"g10926"	0.413845
"g10927"	0.577768
"g10929"	0
"g1093"	0
"g10930"	0
"g10932"	0
"g10937"	0
"g10938"	0
"g10939"	0.8080845
"g10940"	0.534188
"g10942"	100
"g10943"	0
"g10944"	0
"g10945"	0
"g10949"	10.0974025
"g1095"	83.333333
"g10951"	16.666667
"g10952"	1.1579645
"g10953"	0.4158
"g10954"	0.543478
"g10955"	0.3355705
"g10956"	2.325581
"g10958"	0
"g10961"	0
"g10963"	0.504296
"g10964"	0.6195755
"g10965"	0.317797
"g10966"	0
"g10968"	42
"g10970"	0
"g10971"	0.263158
"g10972"	0.2262445
"g10973"	0
"g10974"	7.885305
"g10975"	0
"g10978"	0
"g1098"	0
"g10981"	0.875274
"g10982"	0
"g10983"	0.747309
"g10985"	0
"g10986"	0.1466275
"g10987"	0.4237365
"g10988"	0
"g10989"	0.604252
"g1099"	0.7073585
"g10990"	0
"g10995"	0
"g10997"	0
"g10998"	0
"g10999"	0
"g110"	0
"g11001"	0.532513
"g11002"	0.328138
"g11006"	0
"g11009"	0
"g1101"	0
"g11010"	0
"g11011"	0
"g11013"	0.454545
"g11015"	0
"g1102"	0.630915
"g11020"	0.107836
"g11026"	0
"g1103"	16.666667
"g11031"	0.447427
"g11033"	0
"g11035"	0.603217
"g11036"	48.021108
"g11037"	60
"g1104"	1.639344
"g11042"	0.339351
"g11043"	0
"g11047"	0
"g11049"	0
"g11050"	0
"g11054"	0.655022
"g11055"	0.6972775
"g11056"	0
"g1106"	0
"g11062"	3.773585
"g11066"	0
"g11067"	0
"g11068"	0
"g11069"	0.431034
"g1107"	0
"g11070"	0.163399
"g11071"	0.5461375
"g11074"	0
"g11075"	1.724138
"g11076"	0
"g11077"	0.305002
"g11078"	0.359712
"g1108"	0
"g11080"	0
"g11081"	0.40858
"g11083"	0.943396
"g11085"	0
"g11088"	7.692308
"g11089"	0
"g1109"	0
"g11091"	0
"g11094"	0.8870175
"g11096"	0
"g11097"	0
"g11098"	0.182482
"g11099"	0.605536
"g111"	0
"g1110"	0
"g11102"	0
"g11107"	0.221239
"g11108"	7.692308
"g1111"	0
"g11110"	0
"g11111"	0
"g11112"	0
"g11113"	0.2442995
"g11114"	0
"g11115"	0.323625
"g11118"	50
"g11119"	0
"g11120"	0
"g11121"	0.1537285
"g11124"	16.666667
"g11127"	0.343643
"g11128"	0
"g11129"	0
"g11130"	0.1210655
"g11131"	0
"g11134"	0
"g11135"	0.290698
"g11136"	0
"g11137"	0
"g11138"	0
"g1114"	0
"g11140"	0.246914
"g11141"	0
"g11142"	0
"g11143"	0.4
"g11147"	0
"g11148"	0
"g1115"	0
"g11150"	0
"g11151"	0.450741
"g11152"	0.983607
"g11153"	1.644737
"g11154"	0
"g11155"	97.45628
"g11161"	0
"g11165"	0
"g11166"	0
"g1117"	0.946832
"g11170"	0
"g11173"	0
"g11175"	0
"g11176"	0
"g11177"	0.2405925
"g11179"	14.285714
"g1118"	0
"g11181"	0
"g11182"	0
"g11183"	5
"g11184"	0
"g11187"	1.714286
"g11190"	0
"g11192"	0
"g11193"	0.071736
"g11194"	0
"g11196"	0
"g11198"	0
"g11199"	0.467366
"g1120"	0
"g11202"	0
"g11204"	12.5
"g11206"	0
"g11208"	0
"g1121"	0.4680185
"g11210"	0.072569
"g11214"	0
"g11215"	0
"g11216"	0.274893
"g11219"	0.307125
"g1122"	0
"g11224"	0.762829
"g11225"	0
"g11226"	0
"g11227"	0
"g11228"	0
"g1123"	0
"g11230"	0.3703705
"g11232"	0.713
"g11233"	0.290276
"g11234"	0
"g11235"	0
"g11236"	0.339766
"g11239"	0
"g1124"	0.621118
"g11241"	0
"g11242"	0
"g11245"	0
"g11246"	0.714286
"g11247"	0
"g1125"	0
"g11251"	0
"g11252"	0
"g11253"	2.350993
"g11254"	0.2933635
"g11255"	0.569801
"g11258"	0
"g11259"	0
"g1126"	0.14782
"g11260"	0
"g11261"	0.340832
"g11263"	0.659134
"g11265"	0
"g11268"	1.408451
"g11270"	0.573888
"g11271"	0
"g11272"	0
"g11273"	7.142857
"g11274"	0
"g11277"	100
"g11282"	0
"g11283"	0
"g11284"	0.529101
"g11285"	0.555899
"g11286"	0.616058
"g11293"	20
"g11295"	0
"g11296"	0.873617
"g11299"	0.3861
"g11300"	0
"g11301"	0
"g11302"	0
"g11303"	0.247372
"g11304"	50
"g1131"	0
"g11310"	0.353518
"g11312"	0
"g11313"	0
"g11314"	0.170068
"g11316"	0
"g11317"	0
"g11318"	0
"g1132"	0
"g11321"	0
"g11325"	0.414938
"g11327"	0.675676
"g11328"	0.165017
"g11329"	0
"g1133"	0
"g11330"	14.285714
"g11331"	0.444444
"g11333"	0
"g11335"	0
"g11336"	2.2080935
"g11337"	13.846154
"g11338"	0
"g1134"	0
"g11342"	0
"g11343"	0.883392
"g11344"	0
"g11345"	0
"g11346"	0.2766255
"g11347"	0
"g11348"	0
"g11349"	0
"g11350"	0
"g11352"	0
"g11353"	0
"g11354"	0
"g11355"	0
"g11356"	10
"g11357"	0
"g11358"	0
"g1136"	0
"g11360"	0.952381
"g11361"	5.288462
"g11362"	22.7272725
"g11363"	0
"g11364"	0.518135
"g11365"	11.111111
"g11366"	0
"g11367"	2.777778
"g11368"	0
"g11369"	0
"g1137"	0
"g11372"	0.593472
"g11380"	33.333333
"g11381"	40
"g11382"	0
"g11384"	7.692308
"g11389"	0
"g1139"	0.6455805
"g11399"	95.62488
"g1140"	0
"g11401"	0
"g11402"	1.137658
"g11403"	0.344828
"g11405"	0.585459
"g11408"	0.181818
"g1141"	0.322581
"g11410"	0
"g11411"	0
"g11412"	0.681872
"g11414"	0
"g11416"	0
"g11417"	0
"g11418"	0
"g11419"	1.550481
"g1142"	0.74735
"g11420"	0.489796
"g11421"	5.597015
"g11422"	0
"g11423"	0.7398375
"g11426"	100
"g11429"	0
"g1143"	0.586515
"g11430"	0
"g11432"	20
"g11433"	0.617378
"g11435"	0.119832
"g11436"	0
"g11437"	0.615764
"g11439"	0.445293
"g11440"	0
"g11442"	0
"g11443"	0
"g11447"	0.531401
"g11448"	0
"g11449"	0.340136
"g1145"	0
"g11452"	0
"g11453"	0.523926
"g11456"	0
"g11457"	1.1495735
"g11459"	0.2815915
"g1146"	0
"g11461"	0
"g11465"	0
"g11466"	0
"g11467"	0.7324245
"g11469"	0.381679
"g11470"	0
"g11472"	0
"g11473"	0
"g11474"	0
"g11476"	0
"g11477"	0
"g11479"	0
"g11481"	2.011596
"g11482"	0
"g11483"	0
"g11484"	0.8571545
"g11485"	0
"g11487"	0
"g11488"	1.020408
"g11489"	0.3007525
"g1149"	0
"g11495"	0
"g11496"	0
"g11497"	0
"g11498"	0
"g11499"	0
"g11502"	0
"g11503"	0
"g11505"	0.5541495
"g11506"	0
"g11507"	5.128205
"g11508"	0.673401
"g11509"	0
"g11510"	0
"g11511"	0
"g11517"	64.4508255
"g11518"	0
"g11521"	11.111111
"g11522"	0
"g11523"	0
"g11525"	0
"g1153"	0.784314
"g11533"	0
"g11534"	0
"g11535"	0
"g11536"	0
"g11537"	0
"g11538"	0.3798505
"g11544"	0
"g11546"	0
"g11547"	0
"g11548"	0
"g11549"	0.6517645
"g1155"	75
"g11551"	0
"g11553"	0.507937
"g11554"	0
"g11556"	0
"g11557"	0
"g11560"	0
"g11561"	0
"g11562"	0
"g11564"	0
"g11566"	0
"g11568"	0
"g11569"	0
"g11570"	0
"g11571"	0
"g11574"	0
"g11575"	0
"g11576"	2.471591
"g11577"	0
"g11578"	0
"g11579"	0
"g11586"	0
"g11588"	0
"g11589"	0
"g1159"	0
"g11593"	1.443001
"g11595"	93.442623
"g11597"	45.8333335
"g116"	0
"g11600"	0
"g11606"	0
"g11607"	0.293255
"g11611"	0
"g11613"	0
"g11615"	0
"g11617"	20
"g11618"	0
"g11620"	0.790514
"g11625"	2.702703
"g11626"	0.304878
"g11627"	0
"g11629"	0
"g11632"	0.536913
"g11641"	0
"g11642"	0
"g11644"	0
"g11645"	0
"g11646"	0
"g11647"	0.191327
"g11648"	0
"g11650"	0
"g11652"	0
"g11654"	0
"g11656"	0
"g11658"	0
"g1166"	0
"g11660"	0
"g11661"	0.787402
"g11662"	0
"g11663"	0
"g11664"	1.001445
"g11666"	0
"g11668"	0
"g11669"	0
"g1167"	0
"g11672"	0
"g11674"	0
"g11676"	0
"g11677"	0
"g11678"	0
"g1168"	0
"g11685"	0
"g11686"	0.471698
"g11687"	0
"g1169"	0.19698
"g11690"	60
"g11692"	0.224467
"g11693"	0.3496515
"g11694"	0
"g11695"	0
"g1170"	0
"g11700"	0
"g11701"	0.214133
"g11703"	0
"g11708"	0.6189025
"g11709"	0.242131
"g11710"	0
"g11711"	0.815217
"g11712"	0
"g11715"	0.298954
"g11716"	0
"g11717"	0.538358
"g11718"	0.469484
"g11719"	0
"g11720"	0
"g11721"	0.2920035
"g11722"	0
"g11723"	0
"g11724"	3.021148
"g11725"	0
"g11726"	7.407407
"g11728"	0
"g11729"	0
"g11730"	0
"g11731"	0
"g11732"	1.3157895
"g11734"	0
"g1174"	1.6054935
"g11743"	65.420561
"g1175"	0
"g11751"	1.6335435
"g11752"	0
"g11753"	0
"g11754"	0
"g11759"	0
"g1176"	1.028278
"g11761"	0
"g11762"	2.564103
"g11763"	0.334448
"g11764"	0
"g11765"	0
"g11770"	3.623188
"g11772"	0
"g11773"	0
"g11776"	0.819672
"g11779"	0.539568
"g1178"	0.334463
"g11781"	0.37037
"g11783"	0
"g11785"	0
"g11787"	9.090909
"g11788"	0.3418815
"g11798"	0.464253
"g118"	0
"g1180"	0
"g11800"	4.395604
"g11802"	0
"g11803"	0.163399
"g11804"	0
"g11805"	0.487805
"g11806"	0
"g11807"	0.2114165
"g11808"	0
"g1181"	0.326797
"g11810"	0
"g11811"	0
"g11812"	0
"g11813"	0.675676
"g11814"	6.923077
"g11816"	2.507649
"g11818"	0
"g11819"	0
"g11828"	0
"g11832"	0
"g11833"	0
"g11834"	0
"g11836"	0
"g11837"	0
"g11838"	0
"g11839"	0
"g1184"	0
"g11840"	0
"g11843"	0
"g11844"	0
"g11846"	0
"g1185"	0.218818
"g11853"	0
"g11854"	0
"g11855"	0
"g11857"	0
"g11858"	0.218818
"g11860"	0
"g11862"	0
"g11863"	0
"g11864"	0
"g11868"	0
"g11869"	0
"g1187"	0
"g11872"	0.26178
"g11877"	32.034632
"g11878"	73.0895455
"g1188"	0.7268685
"g11882"	0
"g11883"	0
"g11884"	0
"g11885"	0
"g11886"	0
"g11887"	0
"g1189"	0.572257
"g1190"	0.205973
"g11901"	0
"g11902"	0
"g11903"	0
"g11904"	0.510204
"g11905"	0
"g11906"	13.392857
"g11907"	0
"g11908"	3.773585
"g11913"	0
"g11918"	0
"g11919"	0
"g11920"	0
"g11921"	0.543628
"g11926"	3.136484
"g11929"	0.775194
"g11933"	0.688073
"g11936"	2.4590165
"g11937"	0.683371
"g11938"	0
"g11940"	0
"g11941"	0.82435
"g11942"	0.240677
"g11943"	0.763359
"g11944"	0
"g11945"	0.466926
"g11947"	0
"g11948"	0
"g11949"	0
"g11950"	0.86546
"g11951"	0
"g11952"	0
"g11954"	0.383142
"g11955"	0
"g11956"	0
"g11957"	0
"g11958"	0
"g11959"	0
"g1196"	0.124378
"g11961"	0
"g11964"	0
"g11969"	0
"g1197"	0.437188
"g11970"	0
"g11973"	0
"g11974"	0
"g11975"	0.6845635
"g11976"	0.534759
"g11977"	0
"g11978"	0
"g11979"	0
"g11980"	0.9478675
"g11983"	0.6582185
"g11986"	0
"g11987"	0
"g11988"	0
"g11990"	40
"g11991"	0
"g11993"	0.925926
"g11994"	1.069519
"g11995"	0
"g11996"	0
"g11998"	0.768693
"g11999"	0
"g1200"	0
"g12000"	0.387264
"g12001"	0
"g12002"	0.283693
"g12004"	0
"g1201"	0
"g12011"	0
"g12012"	0.242131
"g12013"	0
"g12015"	33.333333
"g12019"	0.724078
"g1202"	1.8348625
"g12020"	0.705507
"g12021"	0.742281
"g12023"	0
"g12025"	0
"g12027"	0.609387
"g12028"	0
"g12029"	0.3538265
"g12030"	0.738007
"g12031"	0
"g12032"	0
"g12033"	0.193798
"g12036"	0
"g12042"	0
"g12043"	85.714286
"g12044"	0
"g12045"	0.946372
"g12048"	0
"g12050"	0.143816
"g12051"	0.628931
"g12054"	0
"g12056"	2.4847015
"g12057"	0
"g12059"	0.2678625
"g12061"	0.636943
"g12065"	0
"g12067"	0
"g12069"	0
"g12070"	0.699301
"g12071"	0
"g12073"	0
"g12074"	0
"g12076"	0
"g12077"	0
"g12078"	0.778816
"g12079"	0
"g1208"	0
"g12080"	0
"g12081"	0
"g12088"	0.526316
"g1209"	0.187617
"g12093"	20
"g12095"	5
"g12096"	0
"g12098"	0
"g12099"	0
"g121"	12.5
"g1210"	8.333333
"g12100"	0
"g12101"	0
"g12102"	0
"g12104"	0.10699
"g12105"	0
"g1211"	54.545455
"g12110"	50
"g12113"	42.4829425
"g12115"	0.149142
"g12117"	0
"g12118"	0
"g1212"	0
"g12122"	0.859599
"g12123"	0.3663
"g12124"	0
"g12126"	0
"g12128"	0
"g1213"	0.656859
"g12131"	0.9445625
"g12133"	0
"g12134"	0
"g12137"	0.629921
"g12138"	0.4314085
"g12140"	0
"g12143"	0
"g12146"	0.239808
"g12147"	4.830287
"g12149"	0
"g12150"	0
"g12151"	0
"g12152"	0.535119
"g12154"	1.212121
"g12156"	0.942127
"g12158"	0
"g12159"	0.896861
"g1216"	0.483092
"g12161"	12.5
"g12162"	0
"g12164"	0
"g12165"	0.47619
"g12166"	0
"g12167"	0.119522
"g12168"	0.3565345
"g1217"	0
"g12170"	0
"g12171"	0.492611
"g12174"	0
"g12175"	0
"g12176"	0
"g12178"	0
"g12180"	0
"g12181"	0
"g12182"	2.094241
"g12184"	0
"g12188"	0
"g12189"	0
"g12190"	0
"g12191"	0
"g12192"	0
"g12194"	0.554324
"g122"	0
"g12200"	0.4273505
"g12202"	0
"g12203"	0
"g12204"	0
"g12205"	0
"g12207"	0.642501
"g12208"	0
"g1221"	0
"g12210"	0
"g12213"	0
"g12214"	0
"g12216"	0.406504
"g12217"	0
"g12218"	100
"g12219"	0.541317
"g12220"	0.3505275
"g12221"	2.307692
"g12223"	0
"g12226"	0
"g12227"	0
"g12229"	0.3861
"g12230"	0.392927
"g12231"	0
"g12233"	0
"g12234"	0
"g12235"	0
"g12237"	0
"g12239"	100
"g1224"	0
"g12241"	0.808824
"g12242"	0
"g12244"	0
"g12249"	0
"g12250"	21.769538
"g12251"	0.520382
"g12252"	0
"g12253"	0
"g12254"	0
"g12255"	0
"g12261"	91.6666665
"g12263"	0
"g12265"	1.3261105
"g1227"	0
"g12271"	0.6153905
"g12273"	0
"g12274"	12.5
"g12276"	57.142857
"g12277"	0
"g12278"	0
"g12279"	0.629723
"g1228"	0
"g12281"	0
"g12282"	2.722926
"g12283"	0
"g12284"	0
"g12285"	0.632111
"g12286"	0.5805525
"g12287"	0.647948
"g12289"	0
"g1229"	0
"g12290"	0
"g12292"	0
"g12297"	0.462428
"g12298"	0
"g12299"	0
"g1230"	0.57047
"g12307"	0
"g1231"	1.104159
"g12312"	100
"g12313"	50
"g12315"	0
"g1232"	0
"g12320"	0.4777395
"g12322"	0.6939055
"g12327"	0
"g12328"	0
"g12330"	0
"g12331"	0
"g12332"	0
"g12334"	4.16929
"g12335"	6.25
"g12336"	0
"g12337"	0.096712
"g12338"	0.983607
"g12340"	0.980392
"g12341"	8.333333
"g12342"	0
"g12345"	0
"g12347"	0.268097
"g12348"	0
"g12351"	2.840909
"g12352"	0.244807
"g12353"	0
"g12354"	0
"g12355"	0
"g12357"	0
"g12358"	0
"g1236"	0
"g12361"	0.884956
"g12362"	0.3003
"g12363"	0
"g12364"	1.806909
"g12366"	0.27248
"g12367"	0
"g12368"	94.4761905
"g1237"	0
"g12375"	91.468254
"g12376"	0
"g12377"	0
"g12378"	0
"g12379"	0
"g12380"	0
"g12382"	0
"g12385"	0
"g12386"	0
"g12387"	0.78125
"g12389"	1.991465
"g1239"	0
"g12390"	0
"g12391"	0.7071365
"g12392"	0
"g12394"	1.090909
"g12395"	0
"g12398"	0
"g12399"	0
"g124"	0.0829185
"g12404"	0.465658
"g12405"	0
"g12406"	0
"g12408"	0.464314
"g12409"	0
"g1241"	0
"g12410"	0.439147
"g12411"	1.299756
"g12414"	0
"g12416"	0
"g12418"	0
"g12421"	0
"g12422"	0
"g12423"	0
"g12424"	0.628931
"g12426"	0
