"geneID"	"percentMeth"
"g10627"	0.2553575
"g10629"	0
"g10630"	0
"g10632"	0.62144
"g10633"	0.319489
"g10634"	0.31056
"g10638"	0.494641
"g10639"	0
"g10640"	0
"g10641"	0.378932
"g10643"	0
"g10644"	0.492611
"g10645"	0.2842255
"g10646"	0.326183
"g10647"	0.1644735
"g1065"	0.205381
"g10650"	0
"g10651"	0.19685
"g10652"	83.333333
"g10653"	0
"g10658"	36.6666665
"g10659"	0
"g1066"	0
"g10660"	0
"g10661"	0.131406
"g10662"	0
"g10663"	0.588813
"g10664"	0
"g10665"	0
"g10668"	0
"g10669"	0.195652
"g10671"	0
"g10672"	0
"g10675"	0.1445085
"g10676"	0.79646
"g10677"	33.333333
"g10678"	0
"g10679"	0
"g10680"	0
"g10681"	0
"g10683"	8.471074
"g10684"	31.702899
"g10685"	0
"g10686"	0.3678095
"g10688"	0.527108
"g1069"	0.62422
"g10691"	0.277394
"g10696"	0
"g10697"	0
"g10698"	0.294118
"g10699"	0
"g107"	0.28463
"g10700"	20
"g10701"	0.2574005
"g10703"	0.406504
"g10704"	0
"g10705"	0.384986
"g10706"	0
"g10707"	0.354686
"g10710"	0
"g10714"	1.181102
"g10715"	0
"g10716"	0.436681
"g10717"	0.599747
"g10718"	21.4285715
"g10719"	0.4145085
"g10722"	85.7142855
"g10723"	0
"g10726"	0
"g10727"	0.504202
"g10728"	0
"g10729"	0
"g1073"	0.6901305
"g10733"	0
"g10734"	0
"g10737"	33.3333335
"g1074"	0
"g10740"	0
"g10741"	0
"g10742"	0
"g10745"	0
"g10746"	0
"g10747"	0.9762525
"g10748"	0
"g10749"	0
"g1075"	0.330761
"g10753"	0
"g10754"	12.5
"g10755"	1.658768
"g10758"	0.5144925
"g10760"	0
"g10762"	0.283031
"g10767"	0.257069
"g10768"	100
"g10769"	0.2418645
"g10770"	0.834798
"g10771"	0
"g10774"	96.722332
"g10777"	0
"g10781"	0
"g10782"	0
"g10783"	0
"g10784"	0.467178
"g10787"	0.417537
"g10793"	5.341246
"g10797"	0.602956
"g10798"	0
"g10800"	0.520969
"g10803"	33.333333
"g10804"	0
"g10805"	0.486488
"g10806"	0
"g10807"	0
"g10808"	0.472813
"g10810"	0.478278
"g10812"	0.3901755
"g10813"	0.407524
"g10815"	0.595199
"g10816"	0.857843
"g10817"	0
"g10818"	0
"g10819"	0
"g1082"	0
"g10820"	0
"g10822"	0.4716005
"g10823"	0
"g10825"	1.9196595
"g10826"	1.4268565
"g10828"	0
"g1083"	0
"g10831"	0
"g10832"	6.051093
"g10833"	0
"g10834"	2
"g10835"	0.956872
"g10836"	0.378788
"g10837"	0
"g10838"	0.3815335
"g10840"	0.361011
"g10841"	0.3289575
"g10842"	0.2447985
"g10843"	3.846154
"g10844"	0.374915
"g10845"	0.1079915
"g10846"	0
"g10847"	0.222717
"g10848"	0.173712
"g10849"	0.1334045
"g10850"	0.4215005
"g10852"	0
"g10853"	2.820038
"g10854"	0
"g10855"	0
"g10856"	0
"g10857"	0
"g10860"	100
"g10862"	0
"g10866"	0.320513
"g10867"	0
"g10870"	33.333333
"g10871"	0.95037
"g10873"	2.761393
"g10874"	0
"g10875"	100
"g10878"	0.195312
"g10879"	1.318267
"g1088"	0.4774635
"g10880"	0.353963
"g10881"	0
"g10882"	1.7402605
"g10883"	31.4285715
"g10884"	0
"g10885"	0
"g10886"	0
"g10887"	0.511073
"g10888"	0.3831415
"g10889"	64.2857145
"g1089"	0.766235
"g10890"	0.655738
"g10891"	1.923077
"g10892"	0
"g10894"	100
"g10898"	0.446429
"g10899"	0.636943
"g109"	0.196078
"g1090"	0.8165635
"g10900"	0
"g10901"	0
"g10903"	6.25
"g10907"	0
"g10908"	0
"g10909"	1.348315
"g1091"	0
"g10910"	0
"g10911"	0
"g10917"	0.544959
"g10918"	0
"g10919"	0.262192
"g1092"	0
"g10920"	0
"g10921"	0
"g10922"	0
"g10924"	0
"g10926"	0
"g10927"	0.480769
"g10928"	0
"g10929"	0
"g1093"	0.520833
"g10930"	0
"g10932"	0
"g10937"	0
"g10938"	0
"g10939"	0.7178125
"g10940"	0.2134415
"g10943"	0.8799585
"g10945"	0
"g10949"	0.4523205
"g10951"	0
"g10952"	5.081036
"g10953"	0.491642
"g10954"	0.4885345
"g10955"	0
"g10956"	2.222222
"g10958"	0
"g10961"	0
"g10963"	0.710383
"g10964"	0.835973
"g10965"	0.5377655
"g10966"	0
"g10968"	89.655172
"g1097"	46.1026425
"g10970"	0
"g10972"	4.265403
"g10974"	23.6367735
"g10975"	0
"g10978"	0
"g1098"	0
"g10981"	0.672193
"g10982"	22.222222
"g10983"	0.6146985
"g10985"	0
"g10986"	0
"g10987"	0.323625
"g10988"	19.0746755
"g10989"	0.507614
"g1099"	0.7758885
"g10990"	0
"g10991"	8.333333
"g10993"	0.9090955
"g10995"	0
"g10997"	0
"g10998"	0
"g10999"	0
"g110"	0.593047
"g11001"	0.1474925
"g11002"	0.440529
"g11006"	0
"g11009"	0
"g1101"	0.313972
"g11010"	0
"g11011"	0
"g11013"	0
"g11015"	0
"g1102"	0.626828
"g11020"	0
"g11021"	0
"g11026"	0
"g1103"	0
"g11031"	0.663507
"g11034"	0
"g11035"	0.340647
"g11036"	0.284391
"g11037"	0
"g11039"	0
"g1104"	0.241838
"g11042"	0.410216
"g11049"	0.278087
"g11050"	2.7678735
"g11054"	0.3684355
"g11055"	0.5087885
"g11056"	0
"g1106"	0
"g11062"	0.6944445
"g11067"	0
"g11068"	0
"g11069"	0.38249
"g1107"	0.2466445
"g11070"	0.330306
"g11071"	0.8210515
"g11074"	0.35545
"g11075"	0
"g11076"	0.293086
"g11077"	0.573918
"g11078"	0.551724
"g1108"	0
"g11080"	0.409836
"g11081"	0.144928
"g11083"	0.486381
"g11085"	44.444444
"g11087"	0
"g11089"	0
"g1109"	0
"g11091"	0
"g11094"	0.3559205
"g11096"	0.827869
"g11097"	0
"g11098"	0.084531
"g11099"	0
"g111"	0
"g1110"	0
"g11102"	0
"g11107"	0
"g11108"	0
"g1111"	0
"g11110"	0
"g11111"	0.241546
"g11112"	0
"g11113"	0.40404
"g11114"	0
"g11115"	0
"g11121"	0.30581
"g11127"	0.387597
"g11128"	0
"g11129"	0.110497
"g1113"	0
"g11130"	0.254676
"g11131"	0
"g11134"	0
"g11135"	0
"g11136"	0
"g11138"	0
"g1114"	0
"g11140"	0.117647
"g11141"	0
"g11142"	0
"g11143"	0
"g11147"	0
"g11148"	0
"g1115"	0
"g11151"	0.501902
"g11152"	0.532623
"g11153"	0
"g11155"	96.324593
"g11161"	0
"g11165"	0
"g11166"	0.647249
"g11168"	0
"g11169"	0
"g1117"	0.45045
"g11170"	9.1666665
"g11173"	0
"g11175"	0
"g11176"	0
"g11177"	0.3813435
"g1118"	0
"g11181"	2.857143
"g11182"	0
"g11183"	0.5415165
"g11184"	0
"g11186"	0
"g11187"	1.182033
"g11190"	0.070522
"g11192"	2.246154
"g11193"	0
"g11194"	0
"g11196"	0.2251205
"g11198"	0
"g11199"	0.335032
"g1120"	0
"g11202"	0
"g11204"	0
"g11206"	0
"g11208"	9.5460315
"g1121"	0.6548175
"g11210"	0.472016
"g11214"	20
"g11216"	0.681431
"g11219"	0.38373
"g1122"	0
"g11224"	0.467435
"g11225"	0.3536695
"g11226"	0
"g11227"	0
"g11228"	0
"g1123"	0
"g11230"	0
"g11232"	0.331483
"g11233"	0.279416
"g11234"	0
"g11235"	0.110132
"g11236"	0.555437
"g11239"	0
"g1124"	0.189514
"g11241"	0
"g11242"	0.257069
"g11245"	0
"g11246"	0
"g11247"	0
"g11248"	0
"g11250"	0
"g11251"	0
"g11252"	0
"g11253"	2.520114
"g11254"	0.578035
"g11255"	0.115207
"g11258"	0.808989
"g11259"	0
"g1126"	0
"g11261"	0
"g11263"	0.426338
"g11265"	0
"g11267"	0
"g11268"	0.2262445
"g11270"	0.391007
"g11271"	0
"g11272"	20
"g11273"	0
"g11282"	0.256739
"g11283"	0
"g11284"	0.0569475
"g11285"	0.297619
"g11286"	0.3716965
"g11293"	0
"g11295"	0
"g11296"	0
"g11299"	0
"g11300"	0
"g11301"	0
"g11302"	0
"g11303"	0
"g1131"	0
"g11310"	0.429185
"g11312"	0.294118
"g11313"	0.2849
"g11314"	0.456621
"g11316"	0
"g11317"	0
"g11318"	0
"g1132"	0
"g11321"	0
"g11325"	0
"g11327"	0.626959
"g11328"	0.076046
"g1133"	0
"g11331"	1.565996
"g11333"	0
"g11335"	0
"g11336"	0.579741
"g11337"	35.897436
"g11338"	0
"g1134"	0.350877
"g11343"	0.2860575
"g11344"	0.4329
"g11345"	0
"g11346"	0.5609455
"g11347"	0.380228
"g11348"	0
"g11349"	0
"g11352"	0
"g11353"	0
"g11355"	0
"g11356"	0
"g11357"	0
"g11358"	6.924101
"g1136"	0.0777605
"g11360"	0.4009165
"g11361"	2.430556
"g11362"	0
"g11363"	0
"g11364"	0.57744
"g11365"	0
"g11366"	0
"g11367"	0
"g11368"	0.716846
"g11369"	0
"g1137"	0.3274665
"g11371"	0
"g11372"	0.500626
"g11373"	0
"g11375"	0
"g11382"	9.090909
"g11384"	22.8708135
"g11389"	0
"g1139"	0.666869
"g11390"	0
"g11395"	20
"g11398"	90
"g11399"	97.5271225
"g1140"	0
"g11400"	0
"g11401"	0.3656415
"g11402"	0.304569
"g11403"	0.442478
"g11405"	0.282828
"g11408"	0.341588
"g1141"	0.3381295
"g11410"	0
"g11411"	0
"g11412"	0.350376
"g11414"	0.261552
"g11416"	0
"g11417"	50
"g11419"	1.369863
"g1142"	0.539084
"g11420"	0.520156
"g11421"	0
"g11423"	0.345423
"g11426"	96.25
"g11429"	0.204918
"g1143"	0.129199
"g11433"	0.242718
"g11435"	0
"g11436"	0
"g11437"	0.4145095
"g11439"	0.438871
"g1144"	0
"g11440"	0.56338
"g11442"	0.733753
"g11443"	0.365756
"g11445"	0
"g11447"	0.28635
"g11448"	0.472041
"g11449"	0.4406365
"g1145"	3.864069
"g11450"	83.333333
"g11451"	0
"g11452"	0
"g11453"	0.449983
"g11455"	100
"g11456"	0.530504
"g11457"	0.888788
"g11459"	0.571021
"g1146"	16.666667
"g11460"	0
"g11461"	0
"g11465"	0
"g11467"	0.5180575
"g11469"	0.546448
"g11470"	0
"g11472"	0
"g11473"	0
"g11474"	0
"g11476"	0
"g11477"	0
"g11480"	0
"g11481"	0.883825
"g11482"	0
"g11483"	0
"g11484"	0.412674
"g11485"	0.204499
"g11487"	0
"g11488"	0
"g11489"	0.493355
"g11494"	91.6666665
"g11495"	0
"g11497"	1.689189
"g11499"	0
"g11502"	2.567394
"g11505"	0.047081
"g11506"	0
"g11508"	0.49101
"g11509"	0.2431475
"g11510"	2.881844
"g11517"	52.618135
"g11521"	0
"g11522"	0
"g11523"	0
"g11525"	0
"g1153"	0.478469
"g11533"	0.200401
"g11534"	0
"g11535"	0
"g11537"	0
"g11538"	0.3355565
"g11544"	0.311365
"g11548"	0
"g11549"	0
"g11551"	10
"g11553"	0.373715
"g11554"	0
"g11556"	0
"g11557"	0
"g1156"	0
"g11560"	0
"g11561"	0
"g11562"	0
"g11564"	0
"g11565"	0
"g11566"	0
"g11568"	0.102775
"g11569"	0
"g1157"	0
"g11570"	27.272727
"g11571"	0.482272
"g11574"	0
"g11575"	0
"g11576"	1.51357
"g11577"	10
"g11578"	7.142857
"g11579"	0
"g11585"	16.666667
"g11586"	0.355872
"g11588"	0.6021505
"g1159"	0.379867
"g11593"	0.860357
"g11595"	96.6666665
"g11597"	11.111111
"g11599"	50
"g116"	0
"g11602"	0
"g11605"	0
"g11606"	0
"g11607"	0
"g11611"	0
"g11615"	0.346348
"g11618"	0
"g1162"	0
"g11620"	4.7358485
"g11625"	1.8191555
"g11626"	0.888889
"g11627"	0
"g11629"	0.387961
"g11632"	0.335196
"g11635"	100
"g11642"	90
"g11644"	0
"g11645"	8.3333335
"g11646"	0
"g11647"	0.2274205
"g11648"	0
"g11650"	0
"g11652"	60
"g11654"	0
"g11656"	0.3507015
"g11658"	0
"g11659"	0
"g1166"	0
"g11660"	0.420168
"g11661"	0.444444
"g11662"	0.505051
"g11663"	1.253918
"g11664"	2.058653
"g11666"	0.1825375
"g11668"	0.601202
"g11669"	0
"g1167"	0.342077
"g11670"	0
"g11672"	0
"g11674"	0
"g11676"	0
"g11678"	0.316206
"g11684"	3.252969
"g11685"	0
"g11686"	0.373832
"g11687"	0
"g1169"	0.621601
"g11690"	47.811159
"g11692"	0.5050505
"g11693"	0.614912
"g11695"	0
"g117"	3.846154
"g11700"	0
"g11701"	0.3478305
"g11703"	15
"g11708"	0.395609
"g11709"	0.208334
"g11710"	0.482509
"g11711"	0.428571
"g11712"	0
"g11714"	10
"g11715"	0.5049355
"g11716"	0
"g11717"	0.363306
"g11718"	0.478232
"g11719"	0.326442
"g11720"	0
"g11721"	0.163132
"g11722"	0.4479315
"g11723"	0
"g11724"	5.220418
"g11725"	100
"g11726"	6.122449
"g11728"	0.445969
"g11729"	0
"g11730"	0
"g11731"	0
"g11732"	0
"g1174"	0.7539335
"g11743"	86.6524185
"g11746"	0
"g1175"	0
"g11751"	0.7312615
"g11752"	0
"g11753"	0
"g11754"	0
"g11759"	0
"g1176"	3.1821025
"g11761"	0
"g11762"	4.986301
"g11763"	0
"g11764"	0
"g11766"	0
"g11770"	4.910714
"g11773"	0.05618
"g11776"	0.560538
"g11779"	0.255756
"g1178"	0.1644745
"g11781"	0.44843
"g11783"	0
"g11785"	0
"g11787"	0
"g11788"	0.147275
"g11789"	66.666667
"g1179"	0
"g11796"	0
"g11798"	0.273973
"g1180"	0
"g11800"	3.587444
"g11802"	0
"g11803"	0
"g11804"	0.507614
"g11805"	0.42517
"g11806"	0
"g11807"	0.2661515
"g11808"	0
"g1181"	0.403226
"g11811"	0.469484
"g11812"	0.406504
"g11813"	0.510204
"g11814"	0.37037
"g11816"	2.255042
"g11818"	4.761905
"g11821"	0
"g11824"	0
"g11828"	0.064767
"g11832"	0.218579
"g11833"	0
"g11834"	0
"g11836"	0
"g11837"	0
"g11838"	1.104972
"g11839"	0.485437
"g1184"	0
"g11840"	0
"g11843"	0
"g11844"	0.254899
"g11846"	0
"g1185"	0.355556
"g11853"	0
"g11854"	0.21164
"g11855"	3.6470145
"g11857"	0.421941
"g11858"	0.487805
"g11860"	0
"g11863"	0.44843
"g11868"	0
"g11869"	0.349895
"g1187"	0
"g11872"	0.636494
"g11877"	71.428571
"g11878"	72.8870415
"g1188"	0.447327
"g11880"	0
"g11882"	0.275699
"g11883"	0
"g11884"	0.269542
"g11885"	0
"g11886"	0
"g11887"	0.338696
"g1189"	0.245565
"g1190"	0.296746
"g11901"	0
"g11902"	0
"g11903"	0
"g11904"	7.526882
"g11905"	0
"g11906"	0
"g11907"	0.91223
"g11908"	0.6089495
"g11913"	0.1249935
"g11918"	1.960784
"g11919"	0
"g11920"	51.4285715
"g11921"	0.511191
"g11926"	0.1666665
"g11929"	0.239445
"g11933"	0.369914
"g11936"	1.5480625
"g11937"	0.578481
"g11938"	0.48505
"g11940"	0
"g11941"	0.52461
"g11942"	0.881057
"g11943"	0.355872
"g11944"	0
"g11945"	0.5502825
"g11947"	0
"g11948"	0.6711445
"g11949"	0
"g1195"	57.142857
"g11950"	0.378931
"g11951"	0
"g11954"	0.369344
"g11955"	0
"g11956"	0.175747
"g11957"	0
"g11958"	0
"g11959"	0
"g1196"	0.375335
"g11964"	0
"g1197"	0.401284
"g11973"	0
"g11974"	0
"g11975"	0.398406
"g11976"	0
"g11977"	0
"g11978"	0
"g11979"	0
"g1198"	0
"g11980"	1.4545645
"g11983"	0.7530395
"g11986"	12.5
"g11987"	0
"g11988"	0
"g11990"	0
"g11994"	0.0970875
"g11996"	0
"g11998"	0.520156
"g11999"	0.560011
"g1200"	0
"g12000"	0
"g12001"	0
"g12002"	0.381679
"g12004"	0
"g12011"	0.4769775
"g12012"	0.509265
"g12013"	0
"g12015"	0
"g12019"	0.107411
"g1202"	4.878049
"g12020"	0.3861655
"g12021"	0.724638
"g12023"	0
"g12025"	0
"g12027"	0.875657
"g12028"	0
"g12029"	0.421941
"g12030"	0
"g12031"	0
"g12032"	0
"g12033"	0.3323365
"g12036"	0
"g12038"	0
"g12039"	40
"g12042"	0
"g12043"	0
"g12044"	0
"g12045"	0.441745
"g12048"	0
"g12050"	0.636943
"g12051"	0.581395
"g12054"	0
"g12056"	2.0430725
"g12057"	0.608519
"g12059"	0.730412
"g12061"	0.264901
"g12062"	0
"g12065"	0
"g12070"	0.454545
"g12071"	0.4530385
"g12072"	40
"g12074"	0
"g12076"	0
"g12078"	0.2624255
"g12079"	0
"g1208"	0
"g12080"	0
"g12081"	0
"g12088"	0
"g1209"	0.6059185
"g12091"	10
"g12093"	0
"g12094"	100
"g12095"	0
"g12096"	0.1412435
"g12098"	0
"g12099"	0.218997
"g121"	0
"g12101"	0
"g12102"	0.2314815
"g12104"	0.461894
"g12105"	0
"g12107"	0
"g1211"	12.5
"g12113"	38.143792
"g12115"	0
"g12116"	0
"g12118"	0.9793515
"g1212"	0.392927
"g12122"	0.137174
"g12123"	0.455927
"g12124"	0
"g12126"	0
"g12128"	0.659341
"g1213"	0.27482
"g12130"	0
"g12131"	0.634534
"g12133"	0
"g12134"	0.05423
"g12136"	0
"g12137"	0.3544705
"g12138"	0.493016
"g12140"	4.5454545
"g12143"	0
"g12144"	0
"g12146"	0.2677375
"g12147"	0
"g12148"	0
"g12149"	0.266667
"g12150"	0
"g12151"	0
"g12152"	0.3517385
"g12154"	1.151904
"g12156"	0.618812
"g12158"	0
"g12159"	0.651951
"g1216"	0.670323
"g12161"	0
"g12162"	0
"g12164"	0
"g12165"	0
"g12166"	0
"g12167"	0.6644595
"g12168"	0.1913265
"g1217"	0.408163
"g12170"	0
"g12171"	0.437318
"g12174"	0
"g12175"	0
"g12176"	0.337838
"g12178"	0.316456
"g12180"	0
"g12181"	0
"g12182"	4.070796
"g12189"	0.651477
"g12190"	0
"g12191"	0.473934
"g12192"	0.634921
"g12194"	0.217391
"g122"	0
"g12200"	0.47619
"g12202"	0
"g12204"	0
"g12205"	0
"g12207"	0.731233
"g12208"	4.4082595
"g1221"	0
"g12210"	0.487886
"g12214"	0
"g12216"	0.4392955
"g12217"	2.606047
"g12218"	28.571429
"g12219"	0.525394
"g12220"	0.547196
"g12221"	0.601254
"g12222"	2.985075
"g12223"	0
"g12224"	0
"g12226"	0.522876
"g12227"	71.428571
"g12229"	0.655738
"g12230"	0.421348
"g12231"	0
"g12233"	0.452489
"g12234"	0
"g12235"	0.1141555
"g12237"	0
"g12238"	100
"g12239"	100
"g1224"	0
"g12241"	0.612667
"g12242"	0.5508225
"g12244"	0.614754
"g12249"	29.1666665
"g12250"	45.555432
"g12251"	0.5704555
"g12252"	3.396494
"g12253"	0.449102
"g12254"	0
"g12255"	0.507568
"g12263"	0.2919235
"g12265"	0
"g1227"	0.5073675
"g12271"	0.489237
"g12273"	0
"g12274"	0
"g12276"	0
"g12277"	0
"g12278"	0
"g12279"	0
"g12280"	0
"g12281"	0
"g12282"	2.927024
"g12283"	0
"g12284"	0
"g12285"	0
"g12286"	0.292826
"g12287"	0.595061
"g12289"	0.4768095
"g1229"	0
"g12292"	0
"g12297"	0.41806
"g1230"	0.5019875
"g12307"	0
"g1231"	0
"g12313"	0
"g12314"	0
"g1232"	0.373833
"g12320"	0.673149
"g12322"	0.429591
"g12327"	0
"g12328"	0.319489
"g12330"	0
"g12331"	0
"g12332"	0
"g12334"	0.781838
"g12336"	0
"g12337"	0.3439395
"g12338"	0.1560985
"g12340"	0.238663
"g12341"	0
"g12342"	0.255319
"g12345"	0
"g12347"	0.683018
"g12348"	0
"g1235"	0.579151
"g12352"	0.153142
"g12353"	0.315275
"g12354"	0
"g12357"	0
"g12358"	0.190114
"g1236"	0
"g12361"	0.4482215
"g12362"	0.484795
"g12363"	0
"g12364"	2.8029195
"g12366"	0.410548
"g12367"	0
"g12368"	96.192586
"g12369"	14.285714
"g1237"	0
"g12375"	94.0938
"g12376"	0
"g12377"	0
"g12378"	0
"g12379"	0
"g1238"	100
"g12380"	0.573066
"g12382"	0.274725
"g12384"	0
"g12385"	3.58209
"g12387"	0.182482
"g12389"	0.680866
"g12390"	0
