"geneID"	"percentMeth"
"g1141"	0
"g11410"	0
"g11411"	0
"g11412"	0
"g11413"	0
"g11414"	0
"g11416"	0
"g11417"	0
"g11418"	0
"g11419"	0
"g1142"	0
"g11420"	0
"g11421"	0
"g11422"	73.333333
"g11423"	0
"g11425"	94.243421
"g11426"	0
"g11427"	64.285714
"g11428"	0
"g11429"	80
"g1143"	0
"g11430"	0
"g11431"	0
"g11432"	0
"g11433"	0
"g11434"	0
"g11435"	0
"g11436"	0
"g11437"	0
"g11439"	0
"g11440"	0
"g11441"	0
"g11442"	0
"g11443"	0
"g11447"	0
"g11448"	0
"g11449"	0
"g1145"	0
"g11450"	0
"g11451"	12.5
"g11452"	0
"g11453"	0
"g11454"	0
"g11455"	28.571429
"g11456"	0
"g11457"	38.993711
"g11458"	0
"g11459"	0
"g1146"	0
"g11461"	0
"g11462"	0
"g11463"	16.666667
"g11464"	0
"g11465"	0
"g11466"	0
"g11469"	0
"g1147"	0
"g11470"	0
"g11471"	0
"g11472"	0
"g11473"	0
"g11474"	0
"g11475"	0
"g11476"	0
"g11477"	0
"g11478"	0
"g11479"	0
"g1148"	0
"g11480"	0
"g11481"	13.636364
"g11482"	0
"g11483"	0
"g11484"	28.49026
"g11485"	0
"g11486"	0
"g11487"	0
"g11488"	0
"g11489"	66.666667
"g11494"	83.3333335
"g11495"	12.5
"g11496"	0
"g11497"	0
"g11498"	0
"g11499"	0
"g1150"	0
"g11502"	0
"g11503"	0
"g11504"	100
"g11505"	0
"g11506"	0
"g11507"	0
"g11508"	0
"g11509"	0
"g1151"	0
"g11511"	0
"g11512"	0
"g11515"	0
"g11517"	55.769231
"g11518"	31.25
"g1152"	0
"g11521"	14.285714
"g11522"	3.923077
"g11523"	0
"g11524"	30
"g11525"	0
"g11526"	0
"g11528"	0
"g11529"	0
"g1153"	0
"g11530"	46.666667
"g11531"	60.263158
"g11532"	58.5227275
"g11533"	0
"g11534"	0
"g11535"	0
"g11536"	0
"g11537"	0
"g11538"	0
"g11539"	0
"g1154"	30
"g11544"	0
"g11545"	0
"g11546"	0
"g11547"	80
"g11548"	0
"g11549"	0
"g1155"	81.25
"g11551"	0
"g11552"	0
"g11553"	0
"g11554"	0
"g11555"	0
"g11556"	0
"g11557"	0
"g11558"	0
"g11559"	0
"g1156"	0
"g11560"	0
"g11561"	0
"g11562"	0
"g11563"	0
"g11564"	0
"g11566"	0
"g11567"	0
"g11568"	0
"g11569"	64.761905
"g1157"	0
"g11570"	77.873563
"g11571"	0
"g11572"	0
"g11573"	20
"g11574"	0
"g11575"	0
"g11576"	0
"g11577"	0
"g11578"	0
"g11579"	0
"g1158"	53.846154
"g11580"	50
"g11581"	40
"g11583"	0
"g11584"	52.9964745
"g11585"	53.333333
"g11586"	0
"g11587"	0
"g11588"	0
"g11589"	0
"g1159"	20
"g11592"	0
"g11595"	84.4129555
"g11596"	94.666667
"g11597"	67.857143
"g11598"	92.8571425
"g11599"	86.363636
"g1160"	0
"g11600"	64.352941
"g11601"	12.5490195
"g11602"	0
"g11603"	0
"g11604"	0
"g11605"	0
"g11607"	0
"g11608"	50
"g11609"	16.666667
"g1161"	0
"g11611"	0
"g11612"	0
"g11613"	0
"g11615"	0
"g11616"	0
"g11618"	0
"g11619"	0
"g1162"	0
"g11620"	0
"g11621"	0
"g11622"	76.769691
"g11623"	0
"g11624"	0
"g11625"	5.5555555
"g11626"	10
"g11627"	0
"g11628"	0
"g11629"	0
"g1163"	84.615385
"g11630"	83.333333
"g11631"	0
"g11632"	0
"g11633"	41.1764705
"g11634"	94.243421
"g11635"	83.333333
"g11636"	0
"g11637"	0
"g11638"	91.238095
"g1164"	95.238095
"g11640"	0
"g11641"	0
"g11642"	0
"g11643"	85.4166665
"g11644"	0
"g11645"	0
"g11646"	19.090909
"g11647"	0
"g11648"	0
"g11649"	0
"g1165"	100
"g11650"	0
"g11651"	0
"g11652"	0
"g11653"	50
"g11654"	83.333333
"g11655"	0
"g11656"	0
"g11657"	0
"g11658"	0
"g11659"	0
"g1166"	0
"g11660"	0
"g11661"	0
"g11662"	0
"g11663"	0
"g11664"	0
"g11665"	0
"g11666"	0
"g11667"	95
"g11668"	0
"g11669"	0
"g1167"	0
"g11670"	0
"g11671"	87.3015875
"g11672"	0
"g11674"	0
"g11675"	0
"g11676"	0
"g11677"	0
"g11678"	0
"g1168"	0
"g11683"	62.5
"g11685"	0
"g11686"	0
"g11687"	0
"g11688"	0
"g11689"	0
"g1169"	0
"g11690"	0
"g11691"	0
"g11692"	0
"g11694"	0
"g11695"	0
"g11696"	0
"g11697"	80
"g11698"	82.437276
"g11699"	16.666667
"g117"	33.333333
"g1170"	50
"g11700"	0
"g11701"	0
"g11703"	0
"g11706"	0
"g11707"	0
"g11708"	0
