gene_id,1041,1471,1637
g1,0,20,0
g2,0,0,0
g3,6,7,0
MSTRG.42442,59,44,28
MSTRG.42443,410,174,243
MSTRG.42445,1127,1109,1065
MSTRG.42446,483,318,415
MSTRG.42447,2,0,0
MSTRG.42448,298,336,302
MSTRG.42444,179,127,172
MSTRG.42452,9,34,9
MSTRG.42453,241,184,216
MSTRG.42449,84,34,62
MSTRG.42451,614,311,485
MSTRG.42450,0,11,0
MSTRG.42454,207,154,178
MSTRG.42462,1531,1678,1519
MSTRG.42463,0,2,0
g32,7,0,0
MSTRG.42455,21,11,13
MSTRG.42456,12,0,0
MSTRG.42458,376,344,410
MSTRG.42459,444,151,118
MSTRG.42465,1,3,4
MSTRG.42457,23,8,20
MSTRG.42461,0,0,0
MSTRG.42460,104,38,42
MSTRG.42467,0,0,0
MSTRG.42466,597,410,476
MSTRG.42468,0,0,0
MSTRG.42470,198,118,172
MSTRG.42464,1180,1057,1439
MSTRG.42469,37,11,25
MSTRG.42473,2137,1163,2232
g51,0,0,0
MSTRG.42472,485,257,387
MSTRG.42471,18,16,23
g55,0,7,0
MSTRG.42475,130,94,102
MSTRG.42476,16,13,9
MSTRG.42474,386,214,245
g63,3,0,0
g68,0,0,0
MSTRG.42479,829,569,734
g58,9,7,4
g59,1,4,2
MSTRG.42480,119,67,99
MSTRG.42481,0,0,0
MSTRG.42477,3,1,7
MSTRG.42478,50,24,25
MSTRG.42482,86,59,113
MSTRG.42483,254,110,149
MSTRG.42484,22,6,0
MSTRG.42485,183,94,147
MSTRG.42486,0,0,0
MSTRG.42493,180,143,151
MSTRG.42488,0,22,0
MSTRG.42487,2,6,0
MSTRG.42489,22,23,26
MSTRG.42490,0,28,18
MSTRG.42491,451,482,307
MSTRG.42494,31,27,33
MSTRG.42495,38,23,18
MSTRG.42492,47,21,28
MSTRG.42496,184,90,139
MSTRG.42499,47,31,46
MSTRG.42498,54,35,43
MSTRG.42497,5,1,8
MSTRG.42502,131,109,91
MSTRG.42503,518,257,324
MSTRG.42504,7,8,0
MSTRG.42501,310,216,262
MSTRG.42507,3498,1479,2316
MSTRG.42509,2192,1274,1489
MSTRG.42500,166,68,107
MSTRG.42508,57,24,30
MSTRG.42510,9,1,1
MSTRG.42511,487,301,299
g106,6,3,0
MSTRG.42515,173,140,149
MSTRG.42516,188,148,167
MSTRG.42518,152,185,176
MSTRG.42519,0,0,0
MSTRG.42512,226,73,130
MSTRG.42505,124,102,115
g112,0,0,0
MSTRG.42506,538,376,493
g113,3,0,0
MSTRG.1940,1,2,5
g115,6,0,3
g116,9,9,10
MSTRG.1948,246,0,255
MSTRG.1950,0,0,0
MSTRG.1943,22,4,15
MSTRG.1944,154,0,126
g124,0,0,0
MSTRG.5198,9,0,0
g123,8,0,0
g126,3,0,0
g127,0,0,0
MSTRG.5202,0,0,0
g129,0,0,0
g131,0,0,0
g133,0,0,0
MSTRG.6588,21,13,2
MSTRG.15112,25,19,16
MSTRG.16024,90,29,64
g138,5,7,0
g139,17,16,12
MSTRG.16892,99,50,79
MSTRG.16880,134,83,78
g141,3,4,2
MSTRG.16888,62,16,30
MSTRG.16889,26,25,17
MSTRG.16890,397,216,229
MSTRG.16894,23,21,13
MSTRG.16895,255,251,242
g152,0,0,0
MSTRG.16893,6,18,14
MSTRG.16897,0,0,0
MSTRG.16896,331,201,282
MSTRG.16898,102,34,47
g158,6,4,0
g159,3,0,0
MSTRG.16902,1100,126,81
MSTRG.16899,11,16,7
MSTRG.16900,24,20,21
MSTRG.16901,8,0,30
g167,21,6,16
MSTRG.16905,174,148,140
MSTRG.16907,0,0,0
MSTRG.16908,0,0,0
MSTRG.16909,0,0,0
MSTRG.16906,143,33,101
MSTRG.16910,3,0,8
MSTRG.16903,0,0,0
g175,8,8,8
MSTRG.16904,63,32,35
MSTRG.16913,655,293,477
MSTRG.16914,0,0,0
MSTRG.16911,22,0,20
MSTRG.16912,4,19,18
g179,0,0,0
MSTRG.16915,22,9,8
MSTRG.16916,204,153,200
MSTRG.16917,474,437,420
MSTRG.16918,706,576,547
MSTRG.16927,1271,920,996
g192,0,0,0
g193,0,0,0
MSTRG.16923,599,384,482
g195,0,0,0
MSTRG.16919,38,22,32
MSTRG.16920,365,81,225
MSTRG.16921,2,9,10
MSTRG.16922,4,3,0
MSTRG.18086,77,128,81
g208,0,0,0
g211,0,0,0
g210,11,13,7
MSTRG.18087,0,16,0
g213,18,3,20
MSTRG.18090,6,7,10
g212,69,61,50
MSTRG.18093,32,29,38
MSTRG.18095,0,0,0
MSTRG.18096,0,0,0
MSTRG.18089,0,0,0
MSTRG.18088,47,19,29
g207,0,0,0
MSTRG.18094,128,70,53
MSTRG.18092,24,15,45
g216,27,0,0
MSTRG.18091,30,28,37
g218,0,0,0
MSTRG.18100,11,2,0
MSTRG.18099,193,114,112
MSTRG.18524,108,57,89
MSTRG.18525,42,80,76
