"geneID"	"percentMeth"
"g10597"	0
"g10599"	8.846154
"g1060"	0.712061
"g10600"	0
"g10601"	0
"g10602"	0.387126
"g10605"	27.272727
"g10608"	0
"g10614"	0.327869
"g10615"	0.413223
"g10616"	0
"g10618"	0
"g10619"	0
"g10620"	0
"g10624"	0.530504
"g10627"	0.220426
"g10629"	0
"g10630"	0
"g10632"	0.692384
"g10633"	0.2812945
"g10634"	0.4767585
"g10638"	0
"g10639"	0
"g1064"	0
"g10640"	0
"g10641"	0.409836
"g10642"	12.5
"g10643"	0
"g10644"	0.617818
"g10645"	0
"g10646"	0
"g10647"	0
"g10648"	7.142857
"g1065"	0.508909
"g10650"	0
"g10651"	0.140187
"g10653"	0
"g10656"	0
"g10658"	43.75
"g10659"	12.5
"g1066"	0
"g10660"	0.205128
"g10661"	0
"g10662"	0
"g10663"	0.732628
"g10664"	0
"g10665"	0
"g10668"	0
"g10669"	0
"g10670"	0
"g10671"	0
"g10672"	3.846154
"g10675"	0
"g10676"	0
"g10677"	12.5
"g10678"	0
"g10679"	0
"g10681"	0
"g10683"	2.209945
"g10684"	37.384106
"g10685"	10
"g10686"	0.51646
"g10688"	0
"g1069"	0
"g10691"	0
"g10696"	0
"g10697"	0
"g10698"	0.1993355
"g10699"	0
"g107"	0.393359
"g10700"	0
"g10701"	0
"g10703"	0
"g10704"	0
"g10705"	0
"g10706"	0.6285735
"g10707"	0.495663
"g10710"	0
"g10714"	0
"g10715"	0
"g10716"	0.10101
"g10717"	1.995978
"g10718"	20
"g10719"	1.408451
"g10723"	0
"g10727"	0
"g10728"	0
"g10729"	0
"g1073"	0.67402
"g10733"	0
"g10734"	0
"g10736"	66.6666665
"g10737"	54.861111
"g1074"	0
"g10740"	0
"g10741"	0
"g10742"	0
"g10743"	0
"g10745"	0
"g10746"	0
"g10747"	0.3743565
"g10748"	0
"g10749"	0
"g1075"	0
"g10752"	0
"g10753"	0
"g10754"	35.7142855
"g10755"	0
"g10756"	0
"g10758"	0
"g10759"	0
"g10762"	0
"g10767"	0
"g10769"	0.744048
"g10770"	0.7379055
"g10771"	0
"g10774"	96.875
"g10777"	2.342282
"g10781"	0
"g10782"	0
"g10783"	0
"g10784"	0.388098
"g10786"	0
"g10787"	0.657309
"g1079"	0
"g10792"	18.75
"g10793"	0
"g10797"	0.4120875
"g10798"	0
"g10800"	0.565371
"g10803"	0
"g10804"	0
"g10805"	1.509434
"g10806"	0
"g10807"	0
"g10808"	0.37037
"g10810"	0
"g10812"	0
"g10813"	0
"g10814"	0
"g10815"	0
"g10816"	0.550459
"g10817"	0
"g10818"	0
"g10819"	0
"g1082"	0
"g10820"	0
"g10822"	0
"g10823"	0
"g10825"	1.2644405
"g10826"	0.9000075
"g10828"	0
"g1083"	0
"g10831"	0
"g10832"	4.477612
"g10833"	0
"g10834"	0
"g10835"	0.394218
"g10836"	0
"g10837"	0
"g10838"	0.1455975
"g10839"	0
"g10840"	0
"g10841"	0.5188145
"g10842"	0
"g10844"	0.977573
"g10845"	0.4242015
"g10846"	0
"g10847"	0
"g10848"	3.532875
"g10849"	5.6209995
"g10850"	0
"g10852"	0
"g10853"	2.190398
"g10854"	0
"g10855"	0
"g10856"	0
"g10857"	0
"g10859"	26.068376
"g10860"	100
"g10862"	0
"g10865"	0
"g10866"	0
"g10867"	0
"g10869"	0
"g10871"	0
"g10873"	2.882985
"g10874"	0
"g10875"	100
"g10878"	0.192678
"g10879"	1.578947
"g1088"	0
"g10880"	0.20284
"g10881"	0
"g10882"	0
"g10883"	0
"g10885"	0
"g10886"	0
"g10887"	0
"g10888"	0
"g10889"	100
"g1089"	0
"g10890"	3.382135
"g10891"	0
"g10892"	0
"g10893"	50
"g10894"	0
"g10896"	0
"g10898"	0
"g10899"	0.78125
"g109"	0
"g1090"	0
"g10900"	0
"g10901"	0
"g10905"	0
"g10907"	0
"g10908"	11.111111
"g1091"	0.041876
"g10910"	0
"g10911"	0.701531
"g10912"	0
"g10917"	0.947871
"g10919"	0
"g1092"	0
"g10920"	0
"g10921"	0
"g10922"	0
"g10924"	0
"g10926"	0
"g10927"	0.572082
"g10928"	0
"g10929"	0
"g1093"	0
"g10930"	0
"g10932"	0
"g10935"	0
"g10937"	0
"g10938"	0
"g10939"	0.617284
"g10940"	0
"g10942"	100
"g10943"	0
"g10945"	0
"g10947"	0
"g10949"	0.3600825
"g1095"	50
"g10951"	0
"g10952"	0
"g10953"	0.655431
"g10954"	0
"g10955"	0
"g10956"	6.996086
"g10958"	0
"g10961"	0
"g10963"	0.640743
"g10964"	0
"g10965"	0.987433
"g10966"	0
"g10968"	83.333333
"g1097"	16.666667
"g10970"	0
"g10971"	0
"g10972"	1.8222955
"g10973"	0.338983
"g10974"	0
"g10975"	0
"g10978"	0
"g1098"	0
"g10981"	0.3970255
"g10982"	66.666667
"g10983"	1.169591
"g10985"	0
"g10986"	2.142857
"g10987"	0.570613
"g10988"	0
"g10989"	0.6106885
"g1099"	0.4848525
"g10990"	0
"g10992"	0
"g10995"	0
"g10997"	0
"g10998"	0
"g10999"	0
"g110"	0
"g11001"	0
"g11002"	0
"g11004"	16.666667
"g11006"	0
"g11009"	0.515464
"g1101"	0
"g11010"	0
"g11011"	0
"g11013"	0.4081905
"g11015"	0
"g11019"	0
"g1102"	0.9375
"g11020"	0
"g11021"	8.333333
"g11026"	0
"g11029"	0
"g1103"	0
"g11030"	0
"g11031"	0.208333
"g11034"	0
"g11035"	0
"g11036"	0.735294
"g11037"	0
"g11039"	0
"g1104"	0.4132865
"g11042"	0.339671
"g11043"	0
"g11049"	0
"g11050"	0
"g11054"	0.459921
"g11055"	0
"g11056"	0
"g11058"	0
"g1106"	0
"g11062"	0.5
"g11066"	0
"g11067"	0
"g11068"	0
"g11069"	0.779221
"g1107"	0.549451
"g11070"	0.346821
"g11071"	0
"g11074"	0
"g11075"	0
"g11076"	0
"g11077"	0.840336
"g11078"	0.163934
"g1108"	0
"g11080"	0
"g11081"	0.260417
"g11083"	0.492611
"g11085"	22.222222
"g11087"	0
"g11088"	0
"g11089"	0
"g1109"	0
"g11091"	0
"g11092"	0
"g11094"	0.8601225
"g11096"	0
"g11097"	0
"g11098"	0.5422685
"g11099"	0
"g111"	0
"g1110"	0
"g11102"	0
"g11104"	100
"g11107"	0
"g11108"	0
"g1111"	0
"g11110"	0
"g11111"	0.5555555
"g11112"	0
"g11113"	0
"g11114"	0
"g11115"	0.949367
"g11120"	0
"g11121"	0.653595
"g11124"	0
"g11125"	0
"g11127"	0.511771
"g11128"	0
"g11129"	0
"g1113"	0
"g11130"	0
"g11131"	0
"g11134"	0
"g11135"	0
"g11136"	1.219512
"g11137"	0
"g11138"	0
"g1114"	0
"g11140"	0
"g11141"	0
"g11142"	0
"g11143"	0
"g11146"	0
"g11147"	0
"g11148"	0
"g1115"	0
"g11150"	0
"g11151"	0.3230775
"g11152"	0.381679
"g11153"	0.1960785
"g11154"	0
"g11155"	47.159091
"g11161"	0
"g11163"	80
"g11165"	23.076923
"g11166"	0
"g11168"	0
"g1117"	0.940071
"g11170"	0
"g11173"	0
"g11175"	0
"g11176"	0
"g11177"	0.520156
"g1118"	0
"g11181"	2.564103
"g11182"	0
"g11183"	0
"g11184"	0
"g11186"	0
"g11187"	0
"g11190"	0
"g11192"	0
"g11193"	0.2530855
"g11194"	6.666667
"g11196"	0
"g11198"	0
"g11199"	0.321543
"g1120"	0
"g11202"	0
"g11204"	0
"g11205"	0
"g11206"	0
"g11208"	0
"g1121"	0.687758
"g11210"	0.641342
"g11213"	0
"g11214"	0
"g11215"	0
"g11216"	0.168919
"g11219"	0.293255
"g1122"	0
"g11220"	100
"g11223"	100
"g11224"	0.469759
"g11225"	0.45045
"g11226"	0
"g11227"	0
"g11228"	0
"g1123"	0
"g11230"	0
"g11232"	0.308642
"g11233"	0.699272
"g11234"	2.316097
"g11235"	0
"g11236"	0.576369
"g11237"	0
"g11239"	0
"g1124"	0.656168
"g11241"	0
"g11242"	0
"g11245"	0
"g11246"	0
"g11247"	0
"g1125"	11.111111
"g11250"	0
"g11251"	0
"g11252"	0
"g11253"	0
"g11254"	0.820267
"g11255"	0.166113
"g11257"	55.555556
"g11258"	0
"g11259"	0
"g1126"	0.497822
"g11260"	0
"g11261"	1.223776
"g11263"	0.25641
"g11265"	0
"g11267"	0
"g11268"	0
"g11270"	0.583544
"g11271"	0
"g11272"	0
"g11273"	0
"g11274"	0
"g11277"	94.4444445
"g11281"	100
"g11282"	0.56243
"g11283"	0
"g11284"	0
"g11285"	0.433437
"g11286"	0.613497
"g11291"	100
"g11293"	0
"g11294"	0
"g11295"	0
"g11296"	0
"g11299"	0
"g11300"	0
"g11301"	0
"g11302"	0
"g11303"	0
"g11309"	85.714286
"g1131"	0
"g11310"	0.487805
"g11312"	0.0587545
"g11313"	1.652893
"g11314"	0
"g11316"	0
"g11317"	0
"g11318"	0
"g1132"	0
"g11320"	100
"g11321"	0
"g11325"	0
"g11327"	0.681433
"g11328"	0.286944
"g11329"	0
"g1133"	0
"g11331"	0
"g11333"	1.7857145
"g11335"	0
"g11336"	1.020408
"g11337"	38.961039
"g11338"	0
"g1134"	0
"g11342"	0
"g11343"	0.917684
"g11344"	0
"g11345"	0
"g11346"	1.425141
"g11347"	0
"g11348"	0
"g11349"	0
"g11352"	10.7954545
"g11353"	0
"g11354"	0
"g11355"	0
"g11356"	0
"g11357"	1.183971
"g11358"	0
"g11359"	0
"g1136"	0
"g11360"	1.398601
"g11361"	2.491103
"g11362"	0
"g11363"	29.375
"g11364"	0.493827
"g11365"	0
"g11366"	0
"g11367"	0
"g11368"	0
"g11369"	0
"g1137"	0
"g11372"	0
"g11373"	6.25
"g11375"	0
"g11380"	0
"g11382"	0
"g11384"	0
"g11389"	0
"g1139"	0.447427
"g11394"	0
"g11398"	100
"g11399"	95.522388
"g1140"	0
"g11401"	0
"g11402"	0.334448
"g11403"	0.201613
"g11405"	0.574997
"g11406"	0
"g11408"	0.205339
"g1141"	0.328947
"g11410"	0
"g11411"	13.392857
"g11412"	0.167785
"g11414"	0
"g11416"	0
"g11417"	16.6666665
"g11419"	0
"g1142"	0.7964235
"g11420"	0
"g11421"	2.904564
"g11423"	0.462963
"g11425"	100
"g11426"	96.666667
"g11428"	0
"g11429"	0
"g1143"	0
"g11430"	0
"g11432"	0
"g11433"	0
"g11434"	0
"g11435"	0
"g11436"	0
"g11437"	0.618047
"g11439"	0.127877
"g11440"	0
"g11442"	0
"g11443"	0
"g11446"	0
"g11447"	0.907127
"g11448"	0
"g11449"	0
"g1145"	0
"g11451"	0
"g11452"	0
"g11453"	0.532081
"g11454"	0
"g11455"	100
"g11456"	0.578035
"g11457"	1.6892295
"g11458"	28.571429
"g11459"	0
"g1146"	0
"g11460"	20
"g11461"	0
"g11465"	0
"g11466"	16.666667
"g11467"	0
"g11469"	0.390625
"g11470"	0
"g11472"	0
"g11473"	0
"g11474"	0
"g11476"	0
"g11477"	0
"g11481"	0.38359
"g11482"	0
"g11483"	0
"g11484"	1.500664
"g11485"	0
"g11487"	0
"g11488"	2.3809525
"g11489"	0.352941
"g1149"	40.0641025
"g11490"	0
"g11495"	0
"g11497"	0
"g11498"	0
"g11499"	0
"g1150"	0
"g11502"	0
"g11503"	0
"g11505"	0.378432
"g11506"	0
"g11507"	5.498282
"g11508"	1.612903
"g11509"	0
"g11510"	2.222222
"g11511"	0
"g11515"	0
"g11517"	62.085308
"g11518"	10
"g11521"	0
"g11522"	0
"g11525"	0
"g1153"	0.455373
"g11533"	0
"g11534"	0
"g11535"	0
"g11536"	0
"g11537"	0
"g11538"	0.310559
"g11544"	0
"g11546"	0
"g11547"	16.666667
"g11548"	0
"g11549"	0
"g11551"	0
"g11553"	0.206615
"g11554"	0
"g11556"	0
"g11557"	0.8396465
"g11558"	0
"g11560"	0
"g11561"	0
"g11562"	0
"g11564"	0
"g11565"	0
"g11566"	0
"g11568"	0.432434
"g11569"	0
"g1157"	0
"g11570"	0
"g11571"	0
"g11574"	0
"g11575"	0
"g11576"	0
"g11578"	0
"g11579"	0
"g11586"	0
"g11588"	0
"g11589"	0
"g1159"	0.409836
"g11592"	0
"g11593"	1.792115
"g11595"	86.6666665
"g11600"	30
"g11601"	0
"g11602"	0
"g11604"	0
"g11605"	0
"g11606"	0
"g11607"	0
"g11611"	0
"g11613"	0
"g11615"	0.540247
"g11617"	0
"g11618"	0
"g11620"	1.7115735
"g11625"	0
"g11626"	0
"g11627"	0
"g11629"	0
"g11632"	0.433475
"g11641"	0
"g11642"	0
"g11645"	0
"g11646"	0
"g11647"	0
"g11648"	0
"g11650"	0
"g11652"	0
"g11654"	0
"g11656"	0.355872
"g11658"	0
"g11659"	0
"g1166"	0
"g11660"	0
"g11661"	0
"g11662"	0
"g11663"	0
"g11664"	2.312139
"g11666"	0
"g11668"	0
"g11669"	0
"g1167"	0.1497005
"g11671"	100
"g11672"	0
"g11674"	0
"g11677"	0
"g11678"	0.9789155
"g1168"	7.142857
"g11685"	0
"g11686"	0.369686
"g11687"	0
"g1169"	0
"g11690"	11.111111
"g11692"	0.8009985
"g11693"	0.556174
"g11695"	0
"g11698"	8.3333335
"g11701"	0
"g11703"	0
"g11706"	0
"g11708"	0.1449275
"g11709"	0.438596
"g11710"	1.939058
"g11711"	0.639659
"g11712"	0
"g11714"	0
"g11715"	0.675676
"g11716"	0
"g11717"	0.384615
"g11718"	1.408451
"g11719"	0
"g11720"	0
"g11721"	0.0844595
"g11722"	0
"g11723"	0
"g11724"	3.407155
"g11725"	0
"g11726"	0
"g11728"	0.585556
"g11729"	0
"g11730"	2.9411765
"g11731"	0
"g11732"	0
"g11734"	0
"g1174"	0.7291665
"g11743"	60.402685
"g1175"	0
"g11751"	0
"g11752"	0
"g11753"	0.2942335
"g11754"	0
"g11759"	0
"g1176"	0.2710025
"g11761"	0
"g11762"	0
"g11763"	0
"g11764"	0
"g11766"	0
"g11770"	3.2534245
"g11772"	0
"g11773"	0
"g11776"	0
"g11779"	0.428266
"g1178"	0.26178
"g11781"	0
"g11783"	0
"g11785"	0
"g11787"	0
"g11788"	0
"g1179"	0
"g11791"	100
"g11796"	0
"g11798"	0
"g118"	0
"g1180"	0
"g11800"	6.4583335
"g11802"	0
"g11803"	0.9524565
"g11804"	0
"g11805"	0.376884
"g11806"	11.111111
"g11807"	0
"g11808"	0
"g1181"	1.088274
"g11810"	0
"g11811"	0
"g11812"	0
"g11813"	0.42735
"g11814"	0
"g11816"	0
"g11818"	0
"g11819"	0
"g11821"	50
"g11824"	0
"g11828"	0
"g11832"	0
"g11833"	0
"g11834"	0.5544685
"g11836"	0
"g11837"	22.222222
"g11838"	0
"g11839"	0
"g11840"	0
"g11841"	0
"g11843"	0
"g11844"	0.606061
"g11846"	10
"g1185"	0.2598575
"g11850"	0
"g11853"	0
"g11854"	0.289855
"g11855"	0
"g11857"	0
"g11858"	0.3253775
"g11860"	0
"g11861"	0
"g11862"	0
"g11863"	0
"g11864"	0
"g11868"	0
"g11869"	0
"g1187"	0
"g11872"	0.909091
"g11874"	100
"g11877"	35.682819
"g11878"	60.6474865
"g1188"	0.870511
"g11880"	0
"g11882"	0.292398
"g11883"	0.7034
"g11884"	0
"g11885"	0
"g11886"	0
"g11887"	0
"g1189"	0
"g1190"	0.599292
"g11901"	0
"g11902"	0
"g11903"	0
"g11904"	1.593625
"g11905"	0
"g11906"	0
"g11907"	0
"g11908"	0.494743
"g11910"	0
"g11913"	0.2066115
"g11915"	50
"g11918"	1.4285715
"g11919"	0
"g11920"	0
"g11921"	0.52755
"g11926"	0
"g11929"	0.7412935
"g11933"	0.731261
"g11936"	3.115265
"g11937"	0.4080015
"g11938"	0
"g11940"	33.333333
"g11941"	0.603732
"g11942"	1.149425
"g11943"	0
"g11944"	0
"g11945"	0.412939
"g11947"	0
"g11948"	0
"g11949"	0
"g1195"	0
"g11950"	0.826446
"g11951"	0
"g11952"	0
"g11954"	0
"g11955"	0
"g11956"	0
"g11957"	0
"g11958"	0
"g11959"	0
"g1196"	0.769231
"g11961"	0
"g11964"	0
"g1197"	0.4610655
"g11970"	0
"g11973"	0
"g11974"	0
"g11975"	2.0285085
"g11976"	0
"g11977"	0
"g11979"	0.568182
"g1198"	0
"g11980"	0.550837
"g11983"	1.573034
"g11986"	0
"g11987"	0
"g11988"	0
"g11990"	0
"g11993"	0
"g11994"	0.5050505
"g11996"	0
"g11998"	0.585176
"g11999"	0
"g120"	0
"g1200"	0
"g12000"	0
"g12001"	20
"g12002"	0.2919765
"g12004"	0
"g12007"	100
"g12009"	61.538462
"g12011"	0
"g12012"	0.284091
"g12013"	5.5555555
"g12015"	0
"g12019"	0.1253135
"g1202"	4.807692
"g12020"	0
"g12021"	0.1478195
"g12023"	0
"g12025"	0
"g12027"	0.414508
"g12028"	0
"g12029"	0.6723955
"g12030"	0.7740875
"g12031"	0
"g12032"	0
"g12033"	0.359712
"g12035"	0
"g12039"	66.666667
"g12042"	0
"g12043"	0
"g12044"	0
"g12045"	0.689655
"g12048"	6.25
"g12050"	0
"g12051"	0
"g12054"	0
"g12055"	0
"g12056"	0.4389465
"g12057"	0
"g12059"	0.700908
"g1206"	0
"g12061"	0
"g12065"	0
"g12067"	0
"g12068"	0
"g12069"	0
"g12070"	0.6511735
"g12071"	0
"g12073"	0
"g12074"	0
"g12076"	0
"g12077"	0
"g12078"	0.544959
"g12079"	0
"g1208"	0
"g12080"	0
"g12081"	0
"g12088"	0
"g1209"	0.600437
"g12091"	0
"g12094"	100
"g12095"	0
"g12096"	0.46729
"g12098"	0
"g12099"	0.422833
"g121"	0
"g12100"	0
"g12101"	0
"g12102"	0
"g12104"	0.252305
"g12105"	0
"g12107"	0
"g1211"	0.442968
"g12110"	71.4285715
"g12113"	20.05277
"g12115"	0
"g12117"	0
"g12118"	0
"g1212"	0
"g12122"	0.680272
"g12123"	0
"g12124"	0
"g12126"	0
"g12128"	0.492611
"g1213"	0.581959
"g12130"	40
"g12131"	0
"g12133"	0
"g12134"	0
"g12135"	0
"g12136"	0
"g12137"	0.1762995
"g12138"	0
"g12140"	0
"g12143"	0
"g12144"	0
"g12146"	0.497266
"g12147"	0.4302925
"g12148"	0
"g12149"	0
"g12150"	0
"g12151"	0
"g12152"	0.5075385
"g12154"	0.649351
"g12156"	0
"g12158"	0
"g12159"	0.5
"g1216"	0.4389
"g12161"	0
"g12162"	0
"g12164"	0
"g12165"	0
"g12166"	0
"g12167"	0
"g12168"	0
"g1217"	0
"g12170"	0
"g12171"	0
"g12172"	0
"g12174"	0
"g12175"	0
"g12176"	1.818182
"g12178"	1.25
"g12180"	0
"g12181"	0
"g12182"	5.485232
"g12184"	0
"g12188"	0
"g12189"	0.971463
"g12190"	0
"g12191"	0
"g12192"	0.3236245
"g12194"	0.3386
"g122"	0
"g12200"	0
"g12202"	0
"g12204"	0
"g12205"	0
"g12206"	0
"g12207"	1.1101445
"g12208"	0
"g1221"	0
"g12210"	0
"g12214"	0
"g12216"	0.636943
"g12217"	0
"g12218"	50
"g12219"	0
"g12220"	0
"g12221"	0.743505
"g12223"	0
"g12226"	0
"g12227"	85.714286
"g12229"	0
"g12230"	0.570082
"g12231"	0
"g12233"	0
"g12234"	6.666667
"g12235"	0
"g12237"	0
"g12239"	100
"g1224"	0
"g12241"	0.9600285
"g12242"	0
"g12244"	0.226244
"g12248"	100
"g12249"	0
"g12250"	0
"g12251"	0.545858
"g12252"	0
"g12253"	0.631141
"g12254"	0
"g12255"	0.509165
"g1226"	0
"g12261"	80
"g12263"	0.763359
"g12265"	0
"g12266"	0
"g1227"	1.4756945
"g12271"	0.397928
"g12273"	5.145202
"g12274"	0
"g12276"	0
"g12277"	0
"g12278"	0
"g12279"	0
"g1228"	13.333333
"g12280"	0
"g12281"	0
"g12282"	1.7567605
"g12283"	0
"g12284"	0
"g12285"	20
"g12286"	0.923077
"g12287"	0.5277375
"g12289"	0
"g1229"	5.263158
"g12290"	0
"g12292"	0
"g12297"	0.4123715
"g12298"	0
"g12299"	0
"g1230"	0.909843
"g12303"	100
"g12307"	0
"g12309"	100
"g1231"	0
"g12313"	100
"g12315"	0
"g12319"	0
"g1232"	0
"g12320"	0
"g12322"	0.4036835
"g12327"	0
"g12328"	0
"g12330"	0
"g12331"	0
