"geneID"	"percentMeth"
"g10358"	83.333333
"g10359"	40
"g1036"	20
"g10360"	30.5555555
"g10361"	0
"g10362"	0
"g10363"	83.333333
"g10368"	0
"g10369"	30
"g1037"	0
"g10370"	100
"g10371"	89.642857
"g10373"	0
"g10376"	0
"g10377"	67.5
"g10378"	58.602151
"g10379"	96.153846
"g1038"	0
"g10385"	0
"g10386"	60
"g10389"	77.6515155
"g10397"	0
"g10405"	56.25
"g10406"	80
"g10407"	53.846154
"g10408"	33.333333
"g10410"	55.7142855
"g10416"	0
"g1042"	0
"g10421"	0
"g10424"	0
"g10429"	20
"g10433"	0
"g10434"	0
"g10437"	0
"g1044"	0
"g10440"	95.2489325
"g10441"	41.176471
"g10442"	0
"g10443"	0
"g10445"	0
"g10448"	0
"g10452"	0
"g10456"	55
"g10457"	59.9358975
"g10458"	85.714286
"g10459"	0
"g10461"	0
"g10462"	0
"g10465"	0
"g10467"	20
"g10468"	0
"g10469"	81.818182
"g1047"	16.666667
"g10470"	89.6446075
"g10472"	0
"g10473"	0
"g10478"	90.972222
"g1048"	0
"g10481"	79.1666665
"g10483"	0
"g10484"	0
"g10486"	85.880399
"g10487"	73.7458195
"g10488"	83.3333335
"g10489"	0
"g10492"	84.5238095
"g10495"	8.3333335
"g1050"	0
"g10500"	87.0833335
"g10504"	0
"g10505"	20
"g10506"	52.380952
"g10507"	6.25
"g1051"	0
"g10514"	75
"g10515"	0
"g10516"	0
"g10517"	0
"g10526"	0
"g10531"	0
"g10532"	0
"g10533"	0
"g10535"	84.782609
"g10536"	0
"g1054"	85.9318995
"g10543"	0
"g10544"	0
"g1055"	87.179487
"g10550"	0
"g10561"	0
"g10566"	64.6153845
"g10567"	0
"g10568"	61.111111
"g1057"	0
"g10570"	68.5714285
"g10572"	83.333333
"g10574"	80.909091
"g10575"	7.142857
"g10578"	41.666667
"g10579"	91.304348
"g10580"	0
"g10582"	0
"g10583"	0
"g1059"	0
"g10597"	100
"g10598"	62.857143
"g1060"	0
"g10600"	0
"g10605"	90.909091
"g10608"	0
"g10611"	86.6666665
"g10612"	61.111111
"g10613"	0
"g10616"	0
"g10617"	20
"g10618"	85.7142855
"g1062"	84.3434345
"g10620"	0
"g10621"	0
"g10623"	94.736842
"g10624"	0
"g10627"	0
"g10628"	0
"g10632"	0
"g10634"	63.157895
"g10635"	62.121212
"g10639"	0
"g10640"	0
"g10642"	0
"g10645"	40
"g10646"	62.777778
"g10647"	92.857143
"g1065"	0
"g10652"	0
"g10653"	0
"g10655"	80
"g10656"	90.625
"g10658"	85.904818
"g10659"	66.7562725
"g10661"	0
"g10663"	91.666667
"g10665"	100
"g10667"	53.846154
"g10670"	0
"g10675"	0
"g10678"	0
"g10681"	0
"g10683"	50
"g10684"	80
"g10685"	0
"g10686"	0
"g1069"	21.052632
"g10690"	80.357143
"g10696"	0
"g10697"	0
"g107"	0
"g1070"	85.714286
"g10700"	0
"g10703"	0
"g10705"	0
"g10706"	0
"g10707"	89.285714
"g10708"	85.714286
"g10709"	50
"g10718"	0
"g10719"	0
"g10720"	0
"g10729"	0
"g10732"	0
"g10733"	0
"g10734"	0
"g10735"	58.3333335
"g10736"	72.630719
"g10738"	90.909091
"g10740"	0
"g10741"	0
"g10742"	0
"g10745"	0
"g10746"	0
"g10747"	0
"g10748"	0
"g1075"	0
"g10750"	0
"g10751"	75
"g10756"	0
"g10759"	0
"g1076"	0
"g10760"	0
"g10762"	0
"g10764"	87.5
"g10766"	0
"g10767"	0
"g10769"	0
"g1077"	96.153846
"g10771"	40
"g10773"	91.666667
"g10774"	100
"g10777"	0
"g10789"	0
"g10792"	0
"g10793"	95.833333
"g10795"	100
"g10797"	14.2857145
"g10798"	10
"g10799"	0
"g10801"	0
"g10803"	0
"g10807"	0
"g10808"	0
"g10810"	0
"g10813"	0
"g10815"	0
"g10816"	0
"g10817"	0
"g10822"	0
"g1083"	78.703704
"g10834"	72.5
"g10835"	71.428571
"g10836"	0
"g10841"	0
"g10842"	0
"g10843"	0
"g10845"	0
"g10846"	74.596774
"g10847"	0
"g10848"	0
"g1085"	100
"g10850"	0
"g10851"	0
"g10853"	84.210526
"g10854"	0
"g10856"	0
"g10859"	85
"g10860"	95
"g10863"	100
"g10864"	100
"g10867"	0
"g10868"	68.965517
"g10869"	63.4182905
"g10871"	0
"g10874"	88.1944445
"g10875"	96.2012985
"g10877"	90
"g10879"	87.5
"g1088"	74.6273105
"g10880"	0
"g10882"	83.730159
"g10883"	80.462185
"g10884"	60
"g10885"	0
"g10888"	6.4583335
"g10889"	96.209624
"g10890"	20
"g10891"	60
"g10893"	95.4545455
"g10894"	100
"g10896"	93.729097
"g10898"	0
"g10899"	0
"g109"	0
"g10900"	53.3333335
"g10901"	88.888889
"g10902"	0
"g10903"	81.967213
"g10904"	89.4871795
"g10906"	60
"g10907"	0
"g10911"	7.142857
"g10917"	100
"g10918"	0
"g10919"	78.6363635
"g1092"	100
"g10920"	0
"g10922"	0
"g10923"	0
"g10925"	0
"g10926"	0
"g10927"	47.777778
"g10928"	82.857143
"g10929"	0
"g10930"	0
"g10934"	28.571429
"g10936"	100
"g10940"	0
"g10941"	26.6666665
"g10942"	87.5
"g10945"	10.7954545
"g10949"	0
"g1095"	81.818182
"g10951"	0
"g10955"	20
"g10956"	0
"g10957"	100
"g10958"	0
"g10968"	92.4501425
"g10974"	50
"g10978"	0
"g10982"	100
"g10988"	0
"g10990"	0
"g10998"	0
"g11"	96.666667
"g110"	0
"g11001"	0
"g11004"	0
"g11006"	0
"g11007"	95
"g11008"	69.230769
"g11009"	0
"g11010"	0
"g11011"	0
"g11013"	0
"g11020"	0
"g11022"	0
"g11023"	78.571429
"g11024"	62.019231
"g11025"	100
"g11026"	90.909091
"g11029"	77.777778
"g11030"	50
"g11031"	68.5855265
"g11033"	0
"g11035"	0
"g11036"	88.919414
"g11039"	0
"g11040"	78.571429
"g11041"	84.90566
"g11042"	0
"g11045"	100
"g11046"	86.778846
"g11047"	90
"g11049"	0
"g1105"	91.6666665
"g11054"	0
"g11056"	100
"g1106"	0
"g11060"	100
"g11061"	91.051805
"g11062"	90.322581
"g11065"	16.666667
"g11066"	20
"g1107"	0
"g11071"	0
"g11072"	90
"g11076"	0
"g1108"	20
"g11080"	55.555556
"g11082"	55.555556
"g11083"	5.555556
"g11084"	42.857143
"g11085"	57.142857
"g11088"	52.9166665
"g11089"	0
"g11090"	66.666667
"g11091"	0
"g11092"	100
"g11093"	66.666667
"g11094"	0
"g11095"	92.857143
"g11096"	2.9411765
"g11099"	10
"g111"	0
"g11100"	12.5
"g11102"	48.387097
"g11103"	92.857143
"g11104"	93.548387
"g11105"	45.336606
"g11106"	89.1098485
"g11108"	0
"g11112"	20
"g11115"	42.857143
"g11116"	100
"g11120"	0
"g11121"	0
"g1113"	0
"g11131"	0
"g11133"	20
"g11134"	0
"g11135"	0
"g11136"	0
"g1114"	0
"g11141"	0
"g11142"	0
"g11143"	58.333333
"g11145"	0
"g11147"	0
"g1115"	0
"g11150"	0
"g11151"	0
"g11155"	100
"g11157"	88.888889
"g11158"	100
"g11164"	100
"g11165"	0
"g11166"	0
"g1117"	0
"g11179"	82.857143
"g1118"	0
"g11181"	72.413793
"g11182"	0
"g11184"	60
"g11190"	0
"g11194"	0
"g11198"	0
"g11199"	0
"g1120"	53.75
"g11203"	0
"g11205"	0
"g11208"	33.333333
"g11210"	0
"g11214"	0
"g11219"	100
"g11220"	89.6825395
"g11221"	71.428571
"g11222"	0
"g11223"	94.2810455
"g11224"	86.666667
"g11225"	0
"g11226"	0
"g11228"	40
"g1123"	0
"g11230"	0
"g11232"	0
"g11233"	50
"g11234"	0
"g11235"	0
"g11237"	60
"g11239"	0
"g1124"	0
"g11240"	0
"g11241"	0
"g11243"	77.4671055
"g11244"	81.818182
"g11245"	50
"g11246"	0
"g11252"	0
"g11256"	96.4285715
"g11257"	88.75139
"g11258"	0
"g1126"	0
"g11265"	0
"g11268"	80
"g11269"	71.428571
"g1127"	75.409836
"g11270"	0
"g11272"	0
"g11276"	96.571429
"g11277"	74.825175
"g11280"	56.25
"g11281"	96.6666665
"g11282"	0
"g11285"	0
"g11289"	91.75
"g11293"	83.333333
"g11296"	0
"g11298"	0
"g11299"	0
"g11300"	0
"g11301"	0
"g11302"	0
"g11303"	0
"g11304"	20
"g11305"	100
"g11307"	90
"g11308"	41.4285715
"g11309"	20
"g11313"	0
"g11314"	0
"g11315"	0
"g11316"	60
"g11317"	10
"g11319"	66.6666665
"g1132"	0
"g11322"	100
"g11323"	76.923077
"g11325"	17.1875
"g11327"	75
"g11333"	40
"g11335"	0
"g11336"	84.5238095
"g11337"	50
"g11338"	20
"g11339"	0
"g11356"	0
"g11357"	0
"g11358"	64.705882
"g11366"	0
"g11367"	0
"g11369"	100
"g11370"	14.285714
"g11373"	40
"g11374"	58.333333
"g11375"	0
"g11378"	83.333333
"g11380"	92.857143
"g11383"	88.888889
"g11384"	0
"g11386"	73.511905
"g1139"	0
"g11393"	100
"g11394"	83.333333
"g11396"	48.717949
"g11399"	94.392523
"g11400"	0
"g11401"	0
"g11403"	0
"g11405"	0
"g11408"	0
"g1141"	0
"g11414"	0
"g11416"	8.3333335
"g11422"	66.666667
"g11423"	0
"g11424"	0
"g11425"	95
"g11426"	92.5824175
"g11427"	88.888889
"g11429"	92.307692
"g11433"	0
"g11435"	0
"g11437"	0
"g11442"	0
"g11447"	0
"g11448"	0
"g11451"	96.2962965
"g11453"	0
"g11457"	75.391937
"g11461"	0
"g11464"	0
"g11465"	0
"g11466"	20
"g11469"	0
"g11471"	0
"g11472"	0
"g11473"	0
"g11474"	0
"g11481"	24.0384615
"g11484"	36.363636
"g11485"	26.6666665
"g11495"	20
"g11499"	0
"g1150"	57.142857
"g11503"	100
"g11505"	70.948617
"g11509"	18.75
"g1151"	83.2167835
"g11517"	44.444444
"g11518"	5.882353
"g11522"	20
"g11524"	0
"g11525"	0
"g11526"	0
"g11529"	0
"g1153"	0
"g11530"	66.666667
"g11531"	66.666667
"g11532"	81.6666665
"g11533"	0
"g11534"	0
"g11535"	0
"g11537"	0
"g11538"	0
"g11544"	0
"g11547"	88.888889
"g11553"	0
"g11554"	0
"g11556"	0
"g11558"	25
"g11560"	44.444444
"g11561"	0
"g11562"	0
"g11564"	0
"g11566"	10
"g11568"	0
"g11569"	71.428571
"g11570"	91.5
"g11571"	60
"g11574"	0
"g11576"	0
"g11578"	14.5833335
"g11579"	0
"g11580"	87.5
"g11581"	100
"g11584"	38.888889
"g11585"	58.90411
"g11586"	0
"g11587"	0
"g11588"	0
"g1159"	80
"g11595"	85.714286
"g11596"	90
"g11597"	77.8846155
"g11598"	93.222222
"g11599"	66.666667
"g11600"	43.75
"g11601"	10.4166665
"g11602"	0
"g11605"	88.888889
"g11611"	0
"g11618"	0
"g1162"	92.3076925
"g11621"	0
"g11622"	44.9494945
"g11624"	0
"g11626"	91.891892
"g11627"	0
"g11628"	42.857143
"g1163"	93.548387
"g11633"	50
"g11634"	100
"g11635"	94.202899
"g11638"	87.5
"g1164"	75
"g11642"	0
"g11643"	100
"g11646"	44.5054945
"g11647"	0
"g11650"	0
"g11653"	40
"g11654"	60
"g11656"	0
"g11663"	0
"g11665"	0
"g11667"	100
"g11668"	93.8888885
"g11669"	0
"g1167"	0
"g11670"	0
"g11688"	0
"g1169"	0
"g11690"	91.6666665
"g11691"	92.8205125
"g11692"	100
"g11694"	0
"g11698"	92.857143
"g1170"	46.666667
"g11700"	0
"g11701"	0
"g11703"	0
"g11706"	0
"g11708"	20
"g11709"	0
"g11711"	83.333333
"g11714"	0
"g11717"	0
"g11719"	0
"g1172"	38.5714285
"g11721"	0
"g11722"	0
"g11723"	0
"g11725"	100
"g11727"	87.5
"g11728"	55.555556
"g11738"	0
"g1174"	8.3333335
"g11740"	53.333333
"g11741"	0
"g11742"	0
"g11743"	68.8
"g11744"	48.9130435
"g11748"	40
"g11749"	69.047619
"g1175"	0
"g11751"	57.142857
"g11752"	83.333333
"g11753"	66.666667
"g11754"	20
"g11756"	0
"g11757"	0
"g11759"	0
"g11762"	0
"g11764"	70.588235
"g11765"	0
"g11766"	31.25
"g11767"	0
"g11769"	86.1040065
"g11775"	93.333333
"g11776"	0
"g1178"	0
"g11784"	15.4761905
"g11787"	0
"g11790"	82.857143
"g11793"	96.3383835
"g11794"	0
"g11796"	0
"g11797"	92.307692
"g11800"	0
"g11802"	0
"g11803"	0
"g11805"	0
"g11807"	0
"g11808"	0
"g11811"	0
"g11812"	100
"g11814"	0
"g11819"	51.612903
"g11820"	52.380952
"g11821"	75.4545455
"g11827"	0
"g11833"	0
"g11834"	0
"g11839"	100
"g11841"	0
"g11844"	60
"g1185"	0
"g11850"	100
"g11853"	0
"g11855"	0
"g11857"	0
"g11858"	0
"g11864"	63.157895
"g11865"	2.5
"g11867"	0
"g11869"	0
"g1187"	0
"g11874"	100
"g11875"	35
"g11877"	80.6653225
"g11878"	79.761905
"g1188"	0
"g11881"	0
"g11882"	0
"g11883"	0
"g11884"	0
"g11886"	0
"g11887"	0
"g11892"	0
"g11898"	90
"g11901"	0
"g11902"	0
"g11904"	54.2131295
"g11905"	0
"g11913"	80
"g11915"	81.0117965
"g11917"	60
"g11918"	18.3333335
"g11919"	51.6666665
"g11920"	0
"g11921"	0
"g11923"	100
"g1193"	85.714286
"g11931"	94.4444445
"g11934"	0
"g11939"	0
"g1194"	0
"g11946"	0
"g11947"	0
"g11949"	0
"g1195"	69.318182
"g11951"	0
"g11954"	10
"g11955"	0
"g11956"	0
"g11957"	0
"g11958"	0
"g1196"	0
"g11961"	0
"g11965"	92.857143
"g11966"	91
"g11969"	0
"g11973"	13.333333
"g1198"	20
"g11986"	14.285714
"g11988"	0
"g11990"	0
"g11994"	48.339416
"g11996"	0
"g11998"	0
"g1200"	0
"g12000"	0
"g12001"	10
"g12002"	20
"g12004"	70
"g12005"	0
"g12006"	93.333333
"g12007"	100
"g12008"	94.4444445
"g12009"	60
"g12011"	0
"g12012"	0
"g12014"	100
"g12015"	91.6651145
"g12016"	52.0833335
"g12018"	0
"g12019"	0
"g12021"	91.6017315
"g12022"	0
"g12023"	0
"g12029"	100
"g1203"	0
"g12032"	0
"g12040"	20
"g12043"	0
"g1205"	93.75
"g12051"	0
"g12054"	0
"g12056"	60
"g12057"	0
"g12058"	0
"g12059"	59.1666665
"g12061"	25
"g12063"	75
"g12064"	100
"g12069"	0
"g12070"	0
"g12071"	0
"g12072"	93.478261
"g12073"	54.2857145
"g12074"	0
"g12075"	100
"g12076"	12.5
"g12086"	70
"g12087"	50
"g12088"	0
"g12089"	20
"g12091"	0
"g12096"	0
"g12098"	57.142857
"g1210"	92.5974025
"g12100"	20
"g12101"	0
"g12102"	0
"g12104"	0
"g12106"	85.042735
"g12108"	100
"g1211"	0
"g12110"	87.5
"g12113"	71.6666665
"g12114"	50
"g12115"	0
"g12118"	0
"g12122"	0
"g12125"	76.1904765
"g12128"	0
"g12131"	0
"g12133"	0
"g12134"	0
"g12136"	0
"g12138"	0
"g12143"	20
"g12146"	0
"g12148"	0
"g12150"	0
"g12151"	0
"g12152"	0
"g12154"	0
"g12155"	95.480226
"g12156"	100
"g12158"	100
"g12164"	0
"g12165"	40
"g12168"	0
"g12172"	50
"g12173"	100
"g12175"	0
"g12188"	0
"g1219"	88.888889
"g12193"	86.3636365
"g12194"	0
"g12195"	93.333333
"g12200"	0
"g12202"	0
"g12204"	0
"g12205"	40
"g12207"	33.333333
"g12208"	10
"g1221"	0
"g12213"	0
"g12216"	0
"g12217"	0
"g12218"	92
"g12223"	0
"g12226"	0
"g12227"	80.620155
"g12228"	70
"g12229"	0
"g12233"	0
"g12235"	0
"g12237"	0
"g12238"	77.5
"g12239"	96.276301
"g1224"	0
"g12240"	96.551724
"g12250"	92.857143
"g12254"	0
"g12261"	50
"g12263"	0
"g12265"	0
"g12267"	82.857143
"g12268"	92.857143
"g12269"	86.607143
"g12271"	0
"g12275"	80
"g12276"	0
"g12277"	16.6666665
"g12278"	0
"g12279"	0
"g12280"	0
"g12285"	0
"g12289"	0
"g1229"	89.285714
"g12291"	0
"g12293"	80
"g12294"	73.75
"g12296"	88.045738
"g12297"	41.6666665
"g12299"	14.285714
"g1230"	0
"g12302"	42.857143
"g12303"	92.121212
"g12304"	72.0680275
"g12305"	41.6666665
"g12308"	90.909091
"g12309"	94.642857
"g1231"	0
"g12310"	80.06993
"g12311"	20
"g12312"	98.529412
"g12313"	95.3174605
"g12314"	0
"g12315"	0
"g12316"	0
"g12319"	94.4444445
"g12320"	77.777778
"g12321"	95.3125
"g12322"	0
"g12326"	0
"g12327"	0
"g12328"	0
"g12330"	10
"g12335"	70.8333335
"g12343"	22.051282
"g12347"	0
"g12352"	0
"g12353"	0
"g12356"	0
"g12362"	0
"g12363"	0
"g12366"	0
"g12368"	88.787879
"g1237"	0
"g12370"	20
"g12371"	81.6666665
"g12372"	83.9692635
"g12375"	0
"g12376"	0
"g12377"	0
"g12378"	34.8039215
"g12379"	0
"g1238"	16.666667
"g12380"	0
"g12385"	0
"g12387"	0
"g12389"	50
"g12395"	0
"g124"	0
"g12402"	87.5
"g12404"	0
"g12406"	0
"g12408"	7.142857
"g12409"	0
"g1241"	0
"g12410"	51.4285715
"g12412"	87.096774
"g12414"	76.6233765
"g12415"	80.769231
"g12420"	80
"g12421"	0
"g12422"	0
"g12426"	0
"g12429"	0
"g1243"	81.6666665
"g12434"	0
"g12435"	0
"g12437"	0
"g12438"	16.6666665
"g12443"	93.75
"g12449"	60
"g12460"	28.571429
"g12461"	57.843137
"g12462"	0
"g12463"	0
"g12465"	0
"g12466"	0
"g1247"	75
"g12472"	81.746032
"g12473"	0
"g12474"	16.666667
"g12475"	0
"g12479"	0
"g12480"	0
"g12482"	0
"g12489"	41.6666665
"g1249"	0
"g12490"	0
"g12492"	95.215311
"g12494"	0
"g12495"	40
"g12496"	0
"g1250"	0
"g12501"	0
"g12502"	83.333333
"g12503"	77.0467835
"g12504"	94.117647
"g12506"	93.452381
"g12507"	0
"g12509"	97.4483205
"g1251"	71.100917
"g12510"	22.3484845
"g12511"	77.777778
"g12512"	0
"g12513"	55.555556
"g12514"	75
"g12515"	0
"g12517"	0
"g12519"	0
"g1252"	67.521368
"g12524"	60.606061
"g12527"	0
"g12528"	0
"g1253"	66.4274325
"g12531"	71.428571
"g12535"	0
"g12536"	0
"g12537"	0
"g1254"	93.75
"g12545"	0
"g12546"	92.857143
"g12547"	96.666667
"g12549"	7.142857
"g1255"	27.5974025
"g12550"	42.857143
"g12553"	18.3333335
"g1256"	0
"g12564"	0
"g12565"	0
"g1257"	0
"g12574"	0
"g12575"	0
"g12576"	71.1111115
"g12579"	100
"g1258"	63.636364
"g12581"	91.1067195
"g12582"	88.888889
"g12583"	93.0194805
"g12584"	76.75
"g12585"	94.117647
"g12586"	0
"g12587"	97.8723405
"g12588"	73.529412
"g12590"	0
"g12592"	70.8333335
"g12593"	85.714286
"g12594"	93.181818
"g12595"	92.513369
"g12598"	0
"g1260"	88.857143
"g12600"	0
"g1261"	80.9774435
"g12611"	18.3333335
"g12613"	60
"g12614"	0
"g12616"	34.6153845
"g12617"	20
"g12619"	0
"g1262"	100
"g12622"	86.4583335
"g12623"	0
"g12624"	100
"g12625"	0
"g12626"	0
"g12629"	0
"g12630"	0
"g12631"	0
"g12632"	57.142857
"g12636"	0
"g12639"	0
"g12640"	0
"g12641"	53.3333335
"g12643"	0
"g12644"	0
"g12646"	0
"g12648"	0
"g1265"	66.666667
"g12653"	0
"g12657"	50
"g12660"	0
"g12666"	0
"g12669"	0
"g1267"	62.5
"g12670"	0
"g12673"	0
"g12678"	65.4166665
"g12680"	53.030303
"g12682"	91.6666665
"g12683"	89.2857145
"g12684"	0
"g12685"	0
"g12687"	100
"g12688"	0
"g12689"	80.487805
"g1269"	77.777778
"g12690"	75
"g12698"	76.666667
"g12699"	0
"g1270"	89.5663955
"g12703"	75
"g12708"	14.25
"g1271"	98.275862
"g12712"	100
"g12717"	0
"g12718"	0
"g12719"	0
"g12720"	80.952381
"g12721"	100
"g12722"	100
"g12723"	100
"g12724"	21.4285715
"g12725"	50
"g12728"	68.885959
"g12729"	0
"g12730"	0
"g12735"	0
"g12737"	20
"g12738"	0
"g12741"	0
"g12742"	0
"g12743"	0
"g12745"	0
"g12749"	0
"g1275"	0
"g12751"	0
"g12755"	0
"g12757"	1.111111
"g12759"	84.615385
"g12760"	100
"g12761"	87.5
"g12764"	10
"g12765"	0
"g12766"	60
"g12769"	71.428571
"g1277"	100
"g12770"	87.5
"g12771"	92.307692
"g12772"	66.666667
"g12774"	16.666667
"g12775"	35.4166665
"g12777"	0
"g12779"	0
"g12783"	0
"g12785"	90.909091
"g12786"	89.903846
"g12787"	88.679245
"g12788"	91.6083915
"g12790"	92.857143
"g12793"	0
"g12794"	93.548387
"g12795"	96.296296
"g12799"	96.574941
"g12801"	54.1666665
"g12802"	92.105263
"g12803"	91.891892
"g12804"	93.333333
"g12805"	81.25
"g12806"	0
"g1281"	68.3110365
"g12810"	0
"g12812"	0
"g12818"	0
"g12819"	0
"g12820"	0
"g12821"	0
"g12823"	0
"g12824"	0
"g12825"	67.5
"g12826"	65.853659
"g12827"	87.5
"g12828"	88.888889
"g12829"	55.555556
"g12832"	0
"g12833"	0
"g12835"	0
"g12840"	40
"g12844"	95
"g12846"	30
"g12847"	0
"g12848"	0
"g12849"	0
"g12850"	20
"g12851"	50
"g12852"	0
"g12854"	100
"g12856"	80.2442525
"g12857"	20
"g12858"	93.75
"g1286"	20
"g12868"	74.6153845
"g12878"	44.444444
"g12879"	80
"g12880"	0
"g12886"	0
"g12892"	0
"g12895"	0
"g12898"	0
"g12900"	0
"g12903"	0
"g12911"	0
"g12918"	0
"g1292"	0
"g12921"	0
"g12927"	0
"g12930"	7.142857
"g12931"	58.3333335
"g12932"	60
"g12936"	0
"g12939"	88.4444445
"g12940"	100
"g12941"	100
"g12948"	0
"g12949"	0
"g1295"	100
"g12951"	0
"g12952"	75
"g12957"	0
"g12961"	54.4642855
"g12962"	40
"g12963"	76
"g12964"	50
"g12965"	91.744681
"g1297"	100
"g12974"	55.555556
"g12975"	4
"g1298"	0
"g12982"	0
"g12983"	28.571429
"g12984"	0
"g12985"	0
"g12986"	0
"g12987"	0
"g12989"	68.181818
"g1299"	0
"g12990"	0
"g12994"	0
"g12995"	0
"g12996"	0
"g12997"	0
"g12999"	0
"g13"	0
"g13004"	0
"g13005"	0
"g13006"	0
"g13007"	0
"g13009"	33.0357145
"g1301"	0
"g13010"	14.285714
"g13015"	0
"g13016"	9.090909
"g13017"	0
"g1302"	0
"g13021"	66.666667
"g13023"	12.5
"g13024"	0
"g13035"	73.109244
"g13039"	0
"g13041"	90
"g13044"	94.736842
"g13047"	50
"g1305"	0
"g13050"	85.714286
"g13051"	0
"g13056"	90
"g13057"	61.6666665
"g13058"	17.142857
"g13059"	0
"g1306"	1.7857145
"g13060"	100
"g13061"	100
"g13062"	40
"g13066"	0
"g13068"	0
"g13070"	21.4285715
"g13072"	0
"g13073"	0
"g13074"	0
"g13077"	0
"g1308"	0
"g13086"	0
"g13087"	0
"g13088"	0
"g13089"	86.105263
"g13090"	88.043478
"g13091"	80
"g13092"	0
"g13093"	0
"g13097"	0
"g13099"	71.875
"g13100"	12.5
"g13101"	0
"g13103"	82.978723
"g13109"	40
"g13110"	0
"g13114"	0
"g13117"	66.6666665
"g13118"	33.3333335
"g13125"	91.377888
"g13126"	0
"g13127"	0
"g13129"	0
"g13130"	0
"g13134"	0
"g13135"	0
"g13138"	0
"g13140"	0
"g13141"	0
"g13147"	100
"g13148"	89.5721925
"g13149"	0
"g13153"	0
"g13158"	0
"g13161"	20
"g13165"	82.894737
"g13166"	0
"g13168"	90.2054795
"g13170"	98.148148
"g13171"	100
"g13173"	0
"g13176"	60
"g13177"	70
"g13181"	0
"g13182"	0
"g13185"	100
"g13186"	75
"g13190"	0
"g13196"	36.6666665
"g13200"	0
"g13202"	0
"g13203"	0
"g13206"	0
"g13207"	71.428571
"g13208"	100
"g13209"	0
"g13210"	0
"g13211"	20
"g13212"	88.888889
"g13213"	0
"g13215"	0
"g13217"	0
"g13219"	75
"g13220"	0
"g13224"	18.3333335
"g13227"	80
"g13230"	28.571429
"g13234"	0
"g13236"	0
"g13241"	90
