totalLines	Meth	percentMeth	sparseMeth	percentSparseMeth	unMeth	percentUnMeth
1	476579	54412	11.4172047026831	60266	12.6455425018727	361901	75.9372527954442
2	496887	64070	12.8942797859473	58258	11.7245973430579	374559	75.3811228709948
3	791965	113396	14.3183095212541	89455	11.2953223942977	589114	74.3863680844482
4	200808	18158	9.04246842755269	11383	5.66859886060316	171267	85.2889327118441
5	172313	12833	7.44749380487833	10486	6.08543754678985	148994	86.4670686483318
6	203147	15130	7.44780872963913	14015	6.89894509886929	174002	85.6532461714916
7	72490	13535	18.6715409021934	9666	13.3342530004139	49289	67.9942060973927
8	29305	5649	19.2765739634875	3690	12.5917078996758	19966	68.1317181368367
9	17619	3992	22.6573585334014	1907	10.8235427663318	11720	66.5190987002668
